,Text,Label
2285,statistical interpretation term specificity application retrieval exhaustivity document description specificity index term usually independent specificity statistically function term use rather term meaning effect retrieval variation term specificity experiment test collection particular term good overall performance term collection frequency match less frequent specific term great value match frequent term result test collection show considerable improvement performance simple procedure,cisi
2286,multiple exists loop label,cacm
2287,staff participation management large university library author examine staff participation management large academic library report considers participation preparation staff area decision role professional staff association reaction staff participation,cisi
2288,equation falkner skan approximate treatment equation boundary_layer equation falkner skan approximate treatment equation boundary_layer differential evaluate solution equation boundary_condition x occurs falkner skan approximate treatment laminar_boundary layer abstract numerical iterative method accuracy solution result show accuracy machine solution insufficient specify unique solution negative value discussion situation application solution appropriate condition rapidly possible condition satisfied value great value value approximately related point laminar_boundary layer break away boundary,cran
2289,remark tape,cacm
2290,method thesaurus generation author general definition ir thesaurus outline inner structure describes procedure body keywords compile vocabulary descriptor attempt determine rate keyword accumulation depends number abstract title way volume descriptor vocabulary related number document indexed general rule processing keywords descriptor vocabulary algorithm generate article descriptor thesaurus construct algorithm author result test important type relation basic rule translation text main subject content document user request natural_language ir language descriptor block diagram algorithm translation text also conclusion author describes general principle text,cisi
2291,dynamic computation derivative procedure computation derivative conveniently use complex addition subtraction linkage complex arithmetic subroutine evaluation function derivative proceed parallel procedure imaginary part variable complex bearing value derivative real part technique simple way compute derivative function need evaluation explicit formula derivative,cacm
2292,serial control system large biomedical library rather obvious purpose procedure computer system control serial paper author deal concept system manner system operation biomedical library paper deal point earlier publication serial project attempt show theory publication pattern earlier article produce different idea computer control serial publication pattern information master record title cause card next issue title computer regardless text issue next week next month next year departure system attempt predict certain number issue arrive time period information part computer record described library procedure system,cisi
2293,proposal feasible system paper proposes facility digital_computer program assist preparation largescale realtime program facility capable program variety machine characteristic similar facility computer basic assumption enough storage available avoid necessity program fashion trivial assumption somewhat provide opportunity concentrate aspect program construction system stress discovery source program statement many error possible construct object program computer characteristic program interrupt scheme large set character indirect,cacm
2294,control structure illiac iv fortran part effort design implement fortran compiler illiac iv fortran developed language mean data control structure suitable illiac iv parallelism paper review hardware characteristic illiac single feature influence language compiler design implication feature data layout algorithm structure conclusion drawn data allocation rather code crucial illiac optimization problem satisfactory method data allocation language structure storage method express parallel algorithm described,cacm
2295,inhibition cell aggregation pure serum protein aggregation embryonic chick limb heart liver cell system order mechanism cell new method aggregation described method measurement aggregation kinetics found kinetics agree closely kinetics direct quantitative measurement term probability contact cell technique aggregation c presence serum absence kinetics aggregation presence serum c lack inhibition aggregation c serum presence cell similar lack inhibitory power serum antiserum antibody suggest serum contains factor inhibits aggregation destroyed cellular metabolism,med
2296,permutation algorithm,cacm
2297,algorithm,cacm
2298,additional result transform technique fundamental performance study large file,cacm
2299,thermal analysis stagnation region emphasis nose shape hypersonic speed thermal analysis stagnation region emphasis nose shape hypersonic speed edge nose hypersonic vehicle severe aerodynamic heating eg internal convection transpiration radiation latter mode problem paper conduction leadingedge region maximum temperature longrange hypersonic glider order point material large temperature gradient away edge inclusion conduction aft direction reduces maximum temperature heat location surface steadystate transient condition temperature edge conduction temperature aft leadingedge thus heat transmission balance convective heat heat conduction radiation heat surface feasibility mechanism suitably leadingedge shape material philosophy choice leadingedge shape effect parameter shape diameter conductivity thickness etc,cran
2300,cellular proliferation deoxyribonucleic acid synthesis kidney mouse effect food water restriction compensatory enlargement unilateral nephrectomy mouse fourteen day removal kidney renal tissue cent single animal hyperplastic response cortex second postoperative day time great zone kidney animal day surgery mitotic index cortex control value outer medulla also underwent hyperplasia second day unilateral nephrectomy increase significant increase mitotic activity found inner medulla kidney statistically hour water restriction hour hyper plastic response kidney day unilateral nephrectomy water hour unilateral nephrectomy hour water restriction significant increase mitotic activity cortex remain kidney fourth fifth post operative day however even free access food hour food significant increase mitotic frequency kidney found deoxyribonucleic acid synthesis con kidney mouse high low inner medulla study injection thymidine day removal kidney index cortex kidney statistically significant increase deoxyribonucleic acid synthesis outer inner region kidney,med
2301,effect surface tension viscosity taylor instability effect surface tension viscosity taylor instability model fluid infinite depth interface initially form sine wave amplitude small wave length fluid incompressible linear term equation first section discus effect surface tension viscosity fifth numerical result illustrate main point section,cran
2302,method certain property commonly random number generator described,cacm
2303,comment multilevel boolean minimization,cacm
2304,autistic child school teacher responsibility autistic child demonstrate persistent pattern reality apparent child normal psychologist cause symptom autistic child extreme anxiety force withdrawal social contact anxiety initial age range year sense security e child manifestation care approval adult closely need satisfied child attempt state anxiety result severity anxiety schizophrenic disorder condition child adult serious mental illness major cause patient mental institution school thought infantile autism category disturbance abnormality development intrauterine period congenital condition mental retardation yet concept autism problem absence innate ability capacity meaningful contact people detachment degree human contact concerned,med
2305,structural pattern recognition carotid pulse wave general waveform system general waveform system application structural pattern recognition carotid pulse wave described carotid arterial pulse wave medical importance variation structure induced arterial cardiovascular disease waveform analysis system good result pulse wave detect measure structural variation waveform system system allows user enter application specific information data thus general enough applicable waveform,cacm
2306,note creep_buckling column note creep_buckling column result test ratio test f strain measurement hightemperature strain description development appendix column test show critical time decrease much rapidly load initial deviation bending test indicate steady creep rate curvature simple power function moment latter result together previously theory semiempirical formula suitable guide determination critical time column,cran
2307,algorithm,cacm
2308,information_retrieval system book concerned primarily intellectual factor significantly affect performance information_retrieval system namely policy practice vocabulary control control interaction system user viewpoint information system therefore paid considerable attention discussion requirement user information system measurement system performance term efficient economical satisfaction requirement book concern indirectly equipment implementation retrieval_system topic adequately volume series moreover contention importance hardware data_processing aspect information system united_state performance many system,cisi
2309,simplex study guineapigs demonstrate birth activity birth activity gradually increase reach high level day life gradual decrease suggestion adaptive enzyme result support hypothesis neonatal jaundice inability liver newborn bilirubin,med
2310,convert high level translation definition language data conversion paper_describes high level nonprocedural translation definition language convert powerful highly flexible data restructuring capability design simple concept form enables user translation process thus data translation much simpler task convert chosen purpose language language program bearing name,cacm
2311,wake vehicle wake vehicle incompressible laminar far wake vehicle use oseen linearization assumption wake cross section axisymmetric drag variation thus change wake diameter velocity defect unsteadiness flow quasisteady theory,cran
2312,theoretical study annular supersonic nozzle theoretical study annular supersonic nozzle paper concerned design annular supersonic nozzle produce uniform flow supersonic wind_tunnel axisymmetrical internal circular_cylinder symmetrical twodimensional conventional axisymmetrical nozzle special case annular nozzle proposal design criterion sufficient flow nozzle free limit line shock_wave criterion symmetrical twodimensional conventional axisymmetrical nozzle new outstanding procedure twodimensional axisymmetrical nozzle annular nozzle design procedure mainly analytical mainly numerical analytical expression procedure much presence internal cylinder numerical process criterion mainly numerical design procedure successfully design particular annular nozzle,cran
2313,note use number conversion,cacm
2314,plastic stability theory geometrically orthotropic plate cylindrical_shell plastic stability theory geometrically orthotropic plate cylindrical_shell linear equilibrium differential_equation plastic buckling geometrically orthotropic thin cylindrical_shell equation explicit solution long flat_plate wide column axial_compression cylinder external pressure torsion axial_compression,cran
2315,general language decision expression structure digital compute language cover wide class business file processing application structure compiler aspect common process class permit extremely compact program even comparatively complex application term table control expression express information characteristic particular application furthermore local change process eg change output file local modification program eg modification entry table structure also allows inexpensive preparation compiler translate source program efficient machine code approach conventional mechanical language design philosophy stress structural analysis class process language formal ie syntactical definition exclusively nonprocedural representation process set table relation data result control statement etc instead procedure description translation flowchart invariant pattern procedure characteristic class batch file process new philosophy potential overcome wellknown deficiency language fully meet requirement set language,cacm
2316,methodology realtime system performance continually size complexity number type cost data_processing system serious reexamination government industry criterion method data_processing system cost performance realtime data_processing system system paper criterion performance described methodology method portion performance calculation optimization message system,cacm
2317,effect dehydroepiandrosterone plasma various stage cancer disease breast effect dehydroepiandrosterone plasma corticosteroid average advanced stage iv case breast_cancer group patient low corticosteroid level found hr infusion patient effect still detectable hr later patient breast_cancer stage iv initial level time case stage ii lesion finding intermediate intensive transformation dehydroepiandrosterone advanced case breast_cancer,med
2318,risk severe jaundice deficiency newborn incidence g6pd deficiency neonatal jaundice male infant born year area infant found g6pd deficient mg ml g6pd deficient newborn male normal enzyme activity half absence incompatibility first time high incidence severe neonatal jaundice group population second factor increase incidence neonatal jaundice especially factor g6pd deficiency,med
2319,semiautomatic storage allocation system time,cacm
2320,integral equation general timedependent lift downwash distribution finite wing subsonic flow integral equation general timedependent lift downwash distribution finite wing subsonic flow integral equation unsteady air force finite wing subsonic compressible flow equation applicable arbitrary timedependent motion utilized flexible well rigid wing approach involves derivation integral equation unknown pressure form equation readily modern highspeed computer pressure_distribution special case integral equation twodimensional incompressible flow appendix,cran
2321,permutation algorithm,cacm
2322,imaginary number system,cacm
2323,reading behavior chemist discussion future design chemical information system effect computer speed composition storage_retrieval little attention paid behavior scientist chemist process role literature process ac insight behavior thus urge caution conclusion literature dead yet likely human behavior pattern new old side side several generation system current emphasis completeness selective compression,cisi
2324,boundary_layer displacement effect air mach_number boundary_layer displacement effect air mach_number measurement pressure_gradient induced laminar_boundary layer flat_plate air mach_number drag thin wing mach_number zero angle_attack pressure measurement mach_number presence substantial heat_transfer boundary_layer plate surface pressure_distribution surface plate good accuracy modification displacement theory allows effect heat_transfer temperature gradient surface boundarylayer displacement thickness total drag thin wing square delta plan form nominal mach_number reasonably wide_range reynolds_number total drag found great classical value laminar skin_friction pressure drag difference general increase skin_friction percent pressure,cran
2325,multidimensional array useful method function n variable function value point ndimensional space picture value analyst element ndimensional array exist conventional storage linear array vector mean transformation set index array element location address element storage vector subject paper index address transformation computationally identical conversion number mixed radix number system several way transformation described,cacm
2326,alveolar cell pulmonary system rabbit complete adjuvant intravenously rabbit cellular response lung population cell alveolar space circulation cell alveolar wall epithelial cell alveolus abnormal epithelial proliferative phase result increase size number cell line normal alveolus normal alveolar found,med
2327,rapid structure search chemical wiswesser chemical unique unambiguous method chemical structure linear series letter number symbol meaningful chemist familiar notation automatic data_processing equipment permit use list notation search arrangement permit rapid location specific compound specific class ring compound,cisi
2328,free information social system structure information field social system process formation scientific concept functional structure information field reflect human brain effect noise information field course time lead concentration real valid free information publication finite time span interrelation system essentially different scientific v industrial information supply,cisi
2329,technique information_retrieval information_retrieval accepted part new discipline information_science technology principle taught librarianship documentation also course system design half dozen useful text available special emphasis varied background interest author,cisi
2330,union library catalog united_state volume union library catalog united_state present result nationwide survey aspect union group investigator task year aim cover history current status future prospect various type union catalog american library,cisi
2331,buckling square panel shear pair opposite edge clamped pair simply buckling square panel shear pair opposite edge clamped pair simply reason investigation efficient design thin sheet web important load cause web buckle stiffener divide web panel buckling stress rectangular panel side flange side stiffener boundary_condition represent closely type edge flange simple support critical shear stress square panel held way conclusion development found value critical shear stress almost value edge clamped edge simply method solution developed report general application investigate stability rectangular panel combination shear compression tension edge clamped simply necessarily clamped simply easy extension method solution also period transverse vibration rectangular panel type edge,cran
2332,formula computer language technique computer translate simple algebraic formula address computer code,cacm
2333,heating magnetohydrodynamic freeconvection flow heating magnetohydrodynamic freeconvection flow steady fully developed laminar freeconvection flow electrically fluid fully vertical plate constant uniformly transverse magnetic_field heating term energy equation analytic result analytic result useful actual magnitude influence heating well qualitative description manner alters temperature flow field present result confirms usual practice influence heating small,cran
2334,author describes case clinically development tumour chief neurological sign homonymous hemianopia contralateral speech disorder tumour dominant side carotid permit identification tumour easily tumour completely case transverse sinus damage patient twice histological specimen second occasion malignant month second operation patient well free neurological deficit year operation,med
2335,algorithm,cacm
2336,boolean matrix method computation linear precedence function version bell boolean matrix method computation linear precedence function matrix precedence relation algorithm precedence function exist also indication exist corrective action possible necessary sufficient condition existence precedence function use boolean matrix prove existence precedence function class grammar example,cacm
2337,hydrocephalus myelomeningocele central nervous system infection series incident cns infection patient hydrocephalus myelomeningocele organism frequently infection mortality organism induced infection mortality nearly infection patient procedure twothirds infection patient shunt obvious portal entry majority patient patient nonspecific therapy myelomeningocele therapy combination sodium vitro effective combination b vitro effective combination bacillus,med
2338,participation antibody enhancement resistance tumour serum factor responsible enhancement resistance induced tumor system mouse found part serum immunoglobulin system active component specific anti tumor serum always fraction activity fraction serum dose growth tumor graft activity present fraction serum high former serum dose interaction organism tumor resistance tumor graft fraction active activity fraction high fraction,med
2339,thyroid pituitary gland activity compensatory renal hypertrophy autoradiographic study thymidine synthesis dna cellular proliferation thyroid pituitary compensatory renal hypertrophy,med
2340,construction,cacm
2341,practical human growth_hormone preparation clinical use human growth_hormone prepared pituitary hot acid extraction subsequent tion sodium chloride cold yield cent preparation practical growth_hormone recognition complement treatment dwarf practical growth_hormone aqueous solution mg intra alternate day growth rate physical sign laboratory indication adrenal stimulation adverse effect preparation simplicity relatively good yield,med
2342,first order approximation optimal interval corrigendum,cacm
2343,management advanced adenocarcinoma acetate basis therapy patient advanced adenocarcinoma criterion selection patient hormone therapy administration evaluation patient objective change ie visual histologic logic mean complete partial remission significant palliation patient cent response therapy apparently degree differentiation neoplasm le sion responsive documentation tumor effect serial biopsy treatment index histologic change produce case effect therapy serial urinary hormone excretion rate several patient basis experience treat ment patient advanced adenocarcinoma potent justified,med
2344,free jet mach_number free jet mach_number supersonic jet diameter mach_number atmosphere rest schlieren shadow pressure development jet found depend critically strength shock_wave core jet nozzle exit strong shock_wave present jet spread rapidly unsteady jet case break large eddy size diameter jet disturbance present core jet far gradual jet slight unsteadiness turbulent region first part jet strong shock_wave detail pitot tube first inch found correspond twodimensional velocity profile similar well error integral rate half value lowspeed flow integration region entrainment loss kinetic energy quantity found agree well value velocity profile,cran
2345,feature supersonic hypersonic_flow cone feature supersonic hypersonic_flow cone family cone various angle spherical cap shock shape surface pressure_distribution method experiment result study convergence conical flow condition surface respect asymptotic conical pressure described well condition bow shock point condition also exist second shock occur sonic line touch body surface implication condition various bluntbody method cone manner flow entirely supersonic_flow field found exhibit certain similarity genuine blunting related fact surface entropy layer blunt_body surface pressure interior flow field rather surface,cran
2346,firstorder approach strong interaction problem hypersonic_flow flat_plate firstorder approach strong interaction problem hypersonic_flow flat_plate present paper concern strong interaction phenomenon semiinfinite flat_plate sharp edge particular main interest consistent treatment boundarylayer solution continuously inviscid solution flow variable pressure normal velocity temperature streamwise velocity density behavior inviscid solution consistent boundarylayer solution least firstorder approximation correct order mach_number undisturbed flow r reynolds_number distance edge ratio specific heat firstorder boundarylayer problem external circumstance attempt solution actual calculation case air helium solution found region viscous effect play significant role certain finite value n n term similarity coordinate n incompressible boundary_layer numerical result moreover indicate induced pressure considerably small estimate lee approximate method effect firstorder induced pressure boundary_layer survey firstorder boundarylayer equation present result also found excellent agreement experimental data recently helium flow,cran
2347,disorder function lesion optic pathway level significance topical diagnosis ocular movement hemianopic side described patient acute vascular lesion region case type inability finger ocular movement direction quite normal patient frontal region complete conjugate movement conjugate parietal symptomatology even hemianopia disorder never lesion extend occipital region conjugate case drawn attention presence hemianopia patient accurate topical diagnosis,med
2348,supersonic axial flow compressor supersonic axial flow compressor investigation explore possibility axialflow compressor operating supersonic velocity blade row preliminary calculation high pressure ratio stage together somewhat mass flow apparently possible compressor air speed sound first phase investigation naca development efficient supersonic diffuser air speed sound present report largely general discussion essential aerodynamics supersonic axialflow compressor supersonic_flow isolated body large energy loss usually occur due wave system extend far body supersonic_flow cascade case possibility entirely wave system thus reason supersonic compressor necessarily inefficient apparent condition occur flow compressor hypothesis type transonic flow approach study supersonic compressor possible velocity diagram briefly result study experimental supersonic compressor freon12 compressor air speed sound rotor stator subsonic speed pressure ratio efficiency percent,cran
2349,object code optimization method control flow data flow program compilation program object time efficiency dominance relationship statement necessarily others global common expression elimination loop identification implementation optimization fortran h described,cacm
2350,advance filariasis especially periodicity microfilariae review advance knowledge filariasis past ten year investigation continued method facilitate control filariasis large population mean eg incorporation compound salt furthermore step protect young people filariasis systematic treatment school order understand disappearance microfilariae peripheral blood accumulation lung movement microfilariae pulmonary capillary apparently accumulation lung due mechanical retention perhaps round round network periodicity microfilariae best biological rhythm apparently microfilariae circadian rhythm stimulus circadian rhythm host experiment monkey microfilariae effective stimulus host variation body temperature occurs hour,med
2351,electrode catheter diagnosis anomaly valve successful surgical treatment anomaly call accurate assessment nature severity valvular lesion risk cardiac catheterization condition experience technique examination hand patient anomaly way serious congenital heart lesion surgery con diagnostic value electrode catheter intra cardiac electrocardiographic feature anomaly false positive false negative record mechanism production helpful evidence rather diagnostic record electrode catheter cardiac catheterization con clinical electrocardiographic feature case definitive method diagnosis anomaly,med
2352,general instability ring circular cylindrical_shell hydrostatic pressure general instability ring circular cylindrical_shell hydrostatic pressure general instability load circular cylindrical_shell hydrostatic pressure equivalent orthotropic shell set differential_equation stability orthotropic shell case shell simple end support solution term parameter isotropic shell relatively simple expression general instability load numerical example graph result addition solution problem energy displacement function approximation,cran
2353,absence cystic duct case congenital absence cystic duct described case literature basis anomaly extrahepatic biliary tree method early operative recognition surgical management anomaly,med
2354,course virus infection mouse organ tissue mouse electron microscope electron microscope presence inclusion lung liver mouse strain inclusion particle size shape closely frequently form virus presence inclusion liver tissue perhaps speak possibility virus multiplication organ,med
2355,bending uniformly clamped plate form circular sector bending uniformly clamped plate form circular sector uniformly plate form clamped boundary method due problem solution biharmonic equation z subject condition w boundary n direction outward normal solution form found harmonic equation form z zero f satisfy certain boundary_condition constant satisfy boundary_condition numerical calculation show term series good approximation accurate value judged approximate_solution satisfies boundary_condition procedure case general circular sector nonuniform briefly problem plane strain stress function satisfies equation value boundary preliminary consideration latter problem method type,cran
2356,evaluation world food literature publication present international effort survey relevant world scientific technological literature food science_technology content preliminary step towards establishment comprehensive documentation service field,cisi
2357,iterative solution nonlinear bending circular plate iterative solution nonlinear bending circular plate author study nonlinear von karman equation bending thin circular plate uniform normal pressure discussion mainly concerned plate clamped edge zero radial displacement analysis valid edge condition solution iterative procedure convergence property mean integral equation method finite difference formulation differential_equation order numerical_solution numerical result previous work author advantage present method,cran
2358,cost computer program discus primary objective new technology research information research program available use industry government private public benefit group part information resource use design computer retrieval_system work depend conventional library librarian professional librarian staff,cisi
2359,magnetohydrodynamic effect formation couette flow magnetohydrodynamic effect formation couette flow paper concerned problem formation couette flow ie problem velocity profile varies time asymptotically steady flow electrically viscous fluid presence magnetic_field equation boundary_condition case mean induced electric field strength term error function well elementary function solution reducible steady case time approach infinity field number becomes zero numerical calculation result indicate presence magnetic_field flow rate magnitude number magnetic_field assist flow reach steady condition,cran
2360,gamma function,cacm
2361,limit design economical missile structure limit design economical missile structure special factor alone design high temperature missile structure really want end efficient structure entirely new design approach,cran
2362,periodical small biomedical clinical library advent periodical literature century well ten thousand journal field many publication others local interest still approximately thousand desirable periodical field currently research discovery journal literature great scientific library subscription list periodical holding therefore becomes major responsibility library wealth experimental data available reader fund limited selection periodical collection best serve need reader becomes importance plan highly selective prevent improper use fund actual need library hand carry plan,cisi
2363,generation positive test matrix positive spectrum sufficient condition real matrix similar positive matrix result construct similarity transformation particular upper triangular matrix yield positive matrix positive spectrum,cacm
2364,chemical search system small computer mechanization chemical information_retrieval system limited organization access extensive computer facility small computer ibm dec available inputoutput capacity suitable sdi retrospective many commercially available data_base machine new england research application center described problem chemical information_retrieval sdi chemical search system described example profile illustrate capability,cisi
2365,share secret paper show divide data n piece way easily k piece even complete knowledge k piece reveals information technique enables construction key management scheme system function even half piece security piece,cacm
2366,aimtwx experimental online bibliographic retrieval_system national center biomedical communication national library medicine conjunction nlm library operation staff june new experimental service aimtwx index provide rapid responsive medical literature experiment need usefulness service help medical practitioner isolated area assist undergraduate graduate medical education provide information precisely health care limited group practitioner student librarian access system signal variety user group test,cisi
2367,supersonic axially symmetric nozzle supersonic axially symmetric nozzle exit mach_number ten supersonic axially symmetric nozzle shape plane sonic surface method characteristic boundary shortest group ten sharp edge sonic plane others smooth boundary report describes computational procedure present sample result twenty nozzle extensive elaborate table result entire computation available ballistic research laboratory nozzle contour accurately interpolation exit mach_number wide_range ratio nozzle length throat diameter,cran
2368,solution polynomial equation algorithm,cacm
2369,heat_transfer hemispherecylinder low reynolds_number heat_transfer hemispherecylinder low reynolds_number measurement local heat flux hemispherecylinder model supersonic air stream different steadystate method developed individual model data mach_number range reynolds_number condition bow shock model diameter stagnation_point data gradual increase continuum boundary_layer theory high reynolds_number low end range pressure_distribution measurement model found agree well newtonian theory local recovery factor measurement small effect low reynolds_number,cran
2370,simulation hospital admission policy study described simulates different admission policy large specialized hospital objective determine well policy stabilization admission rate reasonably full hospital type policy admission percentage discharge rate discharge rate constant independent discharge rate last type policy stable simulated result put practice improvement,cacm
2371,critical path algorithm,cacm
2372,combination lexicographical order algorithm,cacm
2373,analysis base_pressure supersonic_speed comparison experiment analysis base_pressure supersonic_speed comparison experiment first part investigation analysis base_pressure inviscid fluid twodimensional axiallysymmetric flow twodimensional flow also flow body_revolution cylindrical base infinite number possible solution necessary boundary_condition freestream_mach number particular case body solution possible inviscid flow corresponds zero base drag accordingly strictly theory satisfactory practical application exact theory adequately describe condition real fluid flow approximate semiempirical theory base_pressure viscous fluid developed second part investigation semiempirical theory partly inviscidflow calculation airfoil body theory attempt effect mach_number reynolds_number profile shape type boundarylayer flow result recent experimental measurement base_pressure twodimensional axiallysymmetric flow purpose comparison experimental_result also support interference effect cylindrical interference effect bow wave measurement base_pressure supersonic wind_tunnel,cran
2374,influence wall boundary_layer transonic test section influence wall boundary_layer transonic test section boundary_layer test section wall transonic wind_tunnel wall interference present paper effect mean small perturbation theory viscosity negligible turbulent_boundary layer approximation thin boundary_layer lead boundary_condition wall test section normal streamline slope induced change mass flow density crossflow boundary_layer boundary_condition equation subsonic flow nonlinear transonic equation case plane circular test section detail result linear theory show correction threedimensional angleofattack correction considerably presence boundary_layer mach_number great essential part influence due change mass flow density pressure case analysis indicates presence boundary_layer increase maximum model size flow mach_number free flight finally technique artificial wall boundary_layer reduction wall interference definite conclusion value technique,cran
2375,standard deviation accuracy algorithm numerical computation standard deviation data algorithm wellknown statistical computational literature new algorithm specifically automatic computation discussion emphasis suitable definition accuracy algorithm condition accurate conclude algorithm provide accurate answer many problem algorithm new old substantially accurate difficult problem,cacm
2376,calculation potential flow body_revolution ax perpendicular freestream direction calculation potential flow body_revolution ax perpendicular freestream direction general method described aid electronic computer potential flow arbitrary body_revolution ax perpendicular freestream direction solution axisymmetric flow body method possible calculate pressure_distribution body_revolution angle_attack forward region flow also calculate flow point body surface basic equation method accuracy comparison analytic solution revolution pressure_distribution experimental data variety body agreement quite satisfactory case velocity body exhibit certain property type flow,cran
2377,natural selection family algorithm member fuller use memory space thus yield longer string extensive simulation result various implication application,cacm
2378,soviet bibliography first basic phase research analysis publication book reserve viniti abstract journal publication subject information center main library bulletin new publication well main current foreign bibliography branch knowledge comparative analysis valuable data completeness registration literature efficiency reflection different publication type scheme intermediate instrument quality abstract merit drawback basic bibliographic publication recommendation present bibliographic system,cisi
2379,limited growth period human lung cell line simian virus summary infection human cell strain simian virus induced virus replication cell transformation change morphology described previous investigator transformation greatly growth potential strain culture autonomous growth j cancer,med
2380,program logic program described,cacm
2381,application heuristic search method edge contour detection paper_present method edge contour picture property edge figure merit edge detection problem becomes problem figure merit problem shortest path problem graph wellknown graph search algorithm relation representation minimization problem dynamic approach graph search method lead substantial improvement time moreover heuristic search method time depend amount noise picture experimental_result show various information shape contour object figure merit thus extraction contour picture separation object,cacm
2382,matrix division algorithm,cacm
2383,banking information system concept large commercial bank point major accounting application sophisticated usage data_processing equipment sought availability equipment well realtime direct access processing development bank central file data_base approach banking information system banking information system serf twofold purpose realtime response individual account complex combination information management use kind processing draw common store data direct access central file data_base index facilitate cross account information relationship bank customer banking information system concept gradual approach account file conversion generally system interface computer application already bank,cacm
2384,language thesaurus construction maintenance book objective first thoroughly function language thesaurus information storage_retrieval system light analyze structure language thesaurus unified view language classification scheme thesaurus information storage_retrieval system result general principle applicable wide_range situation,cisi
2385,standardization overlay program overlay capability described third generation computer system first system actual experience large trajectory simulation program short history description program standardization minimum capability program operate computer system easily proposal overlay software incorporates memory occupation specification concept instead conditional tree structure concept efficient costeffective utilization memory well flexibility program structure,cacm
2386,chebyshev quadrature algorithm d1,cacm
2387,cranial spinal defect hydrocephalus infant etiology significance defect clinical etiologic factor infant cranial defect cranial hydrocephalus spinal defect myelomeningocele described infant bacterial complication etiologic factor significance cranial defect malformation central nervous system,med
2388,binary arithmetic variable word length serial computer,cacm
2389,undergraduate curriculum numerical analysis,cacm
2390,interpretive input routine linear descriptive article input code greatly simplifies data input linear solution routine subsequent use device rather small lp problem latter limited use derives inherent limitation code efficiency evaluation large lp problem benefit input system bulk data input code described user standpoint input almost exactly textbook presentation lp problem limited inability write subscript etc input interpreter scan column thus format data preparation user also general requirement use comment input deck aid identification eg row constraint article example input output solution routine presently use skeleton flowchart input interpreter,cacm
2391,function algorithm,cacm
2392,information gathering pattern study research chemist industrial research laboratory comparison creative research chemist respect way use professional technical literature creative chemist differ former read technical literature job less use literature great reading difficulty less independence thought read extensively frequently old material broader cultural interest finding study helpful planning library information service future inquiry way scientist use information test identification creative ability chemist,cisi
2393,path incremental stress law path incremental stress law paper concerned property stressstrain law work material w incremental strain plastic flow law meant differential strain function stress strain differential stress also occasion refer total strain plastic deformation law strain directly function stress,cran
2394,computer science faculty current status minority woman result survey fall determine status woman minority faculty member academic computer science faculty member respect professional background salary load publication record research grant analysis data overall general equality woman minority men,cacm
2395,antidiuretic effect hydrochlorothiazide diabetes_insipidus case diabetes_insipidus therapy diet symptom blood pressure urinary volume blood urinary electrolyte plasma volume electrocardiogram saline intravenous test treat ment daily dose mg brought urinary volume pretreatment value initial antidiuretic effect hour medication maximal effect fourth fifth day action drug gm potassium salt also day satisfactory dietary sodium ion daily excessive table salt even destroyed therapeutic effect physical sign blood sure essentially un plasma volume treatment hyper saline test patient low salt syndrome therapy continued month even secondary failure pre timely use intermittent alternative therapeutic mechanism indication side effect drug briefly drug possibly act mechanism salt depletion contraction fluid volume decrease renal glomerular filtrate consequence urinary volume decrease,med
2396,copyright public policy information technology purpose single major information technology already considerable controversy information storage_retrieval system technology analyze cost benefit various knowledge sensitive circle american society also suggest immediate policy step computer information technology,cisi
2397,compressible boundary_layer body_revolution compressible boundary_layer body_revolution former paper behaviour laminar_boundary layer body_revolution described mathematically equation also process laminar_boundary layer twodimensional flow body contour form shape body_revolution simple relation exists twodimensional boundary_layer axially symmetrical one flow incompressible report relation still valid compressibility consideration distribution velocity well temperature laminar_boundary layer body_revolution problem twodimensional flow suitable contour method clear example supersonic_flow towards cone tip example already method,cran
