,Text,Label
2068,conceptual basis classification knowledge far philosopher concerned conference seem justified precisely present state classification knowledge two thousand year classification knowledge major problem evolve specialized technique specie general technique classification far remove equally ignore philosopher present time exist powerful technical model classification highly developed classification various branch knowledge lack satisfactory general classification knowledge adequate problem underlie classification need important theoretical well practical point_view general system classification knowledge depend theory knowledge therefore highly desirable philosopher specialist classification get together common interest,cisi
2069,due type young illness follow therapeutic accompany presence type blood described patient upon recovery exhibit specific antibody response mycoplasma isolated blood well another strain finding regard additional evidence organism particularly situation favor dissemination female tract,med
2070,analysis applicable psychology title might suggest wish discus aspect recent_paper thesis advocate kuhn view scientific revolution applicable recent history experimental psychology particular experimental psychology two paradigm already appropriate scientific revolution current paradigm may well state crisis present note part first question assertion transition standard second closely tie first challenge assumption really see paradigm finally third support thesis advance alternative account reason,cisi
2071,combine algol statement analysis validity check,cacm
2072,eft cause loss hypothesis provide great accuracy freedom error electronic fund transfer system eft discuss light technical capability potential computer protect cause loss although nomenclature business remains manual financial service system example characteristic new change result accelerate use eft technological advance scope security issue examine factor requirement action economics give_rise immediate research solution emerge eft related,cacm
2073,buckling transverse stiffen plate shear buckling transverse stiffen plate shear paper_present analysis support rectangular_plate reinforce number subject shear force uniformly_distribute along edge two case consider case plate ing stress case express similar form equation k equation respectively design curve drawn show fig,cran
2074,copyright adequacy technological society traditional copyright concept may appropriate knowledge management technological society,cisi
2075,cost performance online bibliographic retrieval_system evaluation system report online bibliographic retrieval_system costeffectiveness data system evaluation two measure cost employ computer processing charge express number measure work must expend review retrieve item measure performance estimate recall ratio obtain measure experimental plan developed expert search data_base psychological abstract form query write statement information_need statement along list document relevant produce people information problem kept number design relevant item found major finding note query system employ simple boolean operator well characteristic query use search operator access index dictionary improve system argument raise human factor difference_among user system probably major factor design operation evaluation retrieval_system appear consideration factor improve system,cisi
2076,work concerned influence scientific colleague conduct one_another research exception discussion limited basic research experimental science theory type research relatively group colleague important source social influence research colleague influence decision select problem technique publish result accept theory,cisi
2077,investigation optimum climb technique investigation optimum climb technique problem optimal climb turbojet aircraft investigate use formulation calculus variation optimum symmetric flight digital computation discontinuity thrust arise turbojet treat condition must satisfied across interface generate discontinuity derive arbitrary control technique compare optimum found performance relatively pilot technique unless time limitation impose require high load factor,cran
2078,laminar_compressible boundary_layer flat_plate slip flow laminar_compressible boundary_layer flat_plate slip flow firstorder solution laminar_compressible boundarylayer_flow flat_plate constant wall_temperature give effect slip wall well interaction boundarylayer_flow outer stream flow solution_obtain explicitly term know zero order continuum solution assumption regard prandtl_number law need make found firstorder solution give decrease heat_transfer supersonic_flow increase skin_friction subsonic_flow firstorder shear effect change heat_transfer due slip change friction due interaction zero firstorder velocity outer_edge boundary_layer,cran
2079,computer synthesis display optical digital review mathematical_model computational technique author digital process discuss application computer suggest computer make threedimensional object give reconstruction even white light new_approach base point image discuss photograph image digital present,cacm
2080,term obsolescence occurs frequently literature librarianship information_science numerous paper becomes within time item half us ever receive halflife year obsolescence however rarely define validity interest practical value often assume rather explain review study obsolescence therefore necessary look concept identify reason interest,cisi
2081,spectrum fifty case sle collect ten_year period incidence review light publish data like sle variable pattern wide spectrum renal involvement dash evaluation therapy prognosis conduct background may present renal syndrome without manifestation sle renal involvement sle common necessarily indicate poor shortterm prognosis hospital series sustain raise blood_pressure onset renal insufficiency influence prognosis,med
2082,lag period characterize entry transform bacillus_subtilis kinetics appearance function time exposure dna study short lag period approximately min c transformation terminate length lag independent genetic transfer moreover lag transform_dna concentration presence dna shear transform_dna lag show strong inverse temperature dependence energy activation lag abolish transformation terminate instead addition result take indicate immediate dna cell follow period min time genetic enter cell result make feasible investigation configuration assume entry cell,med
2083,use concept design system paper_deal design program system develops method evaluate cost require programmer work abstraction real machine number example hardware_software give illustration method,cacm
2084,deficiency man isolated defect deficiency human_growth hormone associate pituitary deficiency observe form dwarfism body proportion development normal syndrome,med
2085,supersonic boom related drag volume supersonic boom related drag volume theory predict field around use derive body_shape produce extreme shockwave pressure jump boom subject constrain condition regard drag due bow_shock fineness_ratio body found minimum_drag body also minimum boom body effect effect discontinuity slope body section boom intensity investigate general result investigation say boom give mach_number flight altitude primarily determine length fineness_ratio maximum variation boom intensity point body give length fineness_ratio order per_cent geometry body thus found play minor role,cran
2086,alternate form diagram,cacm
2087,random_number generator use combination random_number generator ie generator require single fortran instruction discuss short fortran_program mix several generator described aim provide method incorporate random_number generator directly fortran_program mean instruction advantage speed avoid linkage subroutine convenience anyone wish experiment generator either use generator mix several generator provide composite potentially well library generator currently available may wish consider simple fortran_program discuss,cacm
2088,library organization knowledge time time course historical development new stage usually take_place series modification practice art arise change social situation profession operates worker sensitive change need alter refine practice develops progress society descriptive account new improve method appear literature time time lead make new synthesis combine explanation system theory give rational account go way forward h set collection essay address,cisi
2089,elliptic_cylinder shear_flow hyperbolic velocity_profile elliptic_cylinder shear_flow hyperbolic velocity_profile stream_function shear_flow hyperbolic velocity_profile past elliptic_cylinder determine infinite series function found stagnation streamline flow displace towards region high velocity displacement increase main_stream stream becomes progressively nonuniform increase minor axis length major axis length remains invariant case displacement reach limit value cylinder move away axis symmetry stream limit value reach critical distance axis symmetry decrease stream becomes progressively nonuniform distance approximately independent incidence pressure coefficient associate cylinder also obtain investigate numerically flat_plate type cylinder,cran
2090,role age kidney function mouse female mouse kidney show decline respect age ability concentrate urine water fast early life longterm effect process kidney cortex slice old female mouse concentrate acid concentration gradient equally well slice young mouse loss ability cortex slice young old female mouse whether compensatory_renal hypertrophy unilateral_nephrectomy decline age mouse cause reduction degree compensatory_renal hypertrophy age mouse reduction may represent loss ability kidney_cell undergo administration old mouse result increase hypertrophy increase relatively irradiate mouse indicate lack longterm effect reduce ability target organ respond hormone overall conclusion study respect age female mouse early life pronounce effect kidney function late life may long term effect process concerned,med
2091,description language automatically programmed tool language numerical control program described use notation introduce example usage include present also historical summary development statement concern present status,cacm
2092,udc international aspect universal_decimal classification die live title suggest highly time develop allow u discussion hope able fine effort already do udc mean die certainly dead seem perhaps cease time la bradford still turbulent air current documentation may recent inquiry aim obtain figure distribution udc edition approximate estimate number user,cisi
2093,algorithm,cacm
2094,product type,cacm
2095,display procedure although use structure display file widespread interactive computer_graphic structure present number problem tend restrict generality usefulness paper_discus problem suggests display system design avoids use structure display file technique employ display procedure generate information display include transformation within call procedure possible simplify specification picture speed generation display procedure permit picture element define also facilitate processing input point device paper illustrate_example euler language display procedure implement,cacm
2096,smooth algorithm,cacm
2097,number partition a1 algorithm,cacm
2098,rule evaluation general close solution close require evaluation homogeneous expression number term expression grows size network direct summation may become algorithm give show combinatorial operation count algorithm base generalization rule polynomial also show mean queue size obtain negligible extra cost normalization constant evaluate,cacm
2099,decision matrix basis simple data currently great_deal time effort spent development big well compiler language executive system etc since implementation new method procedure instantaneous rather occurs process concerned also problem maintain improve incorporate new idea exist system somewhat neglect area author interested method employ decision matrix present handle standard system program problem provide data,cacm
2100,problem aerodynamic_heating problem aerodynamic_heating paper good review knowledge date convective_heat transfer object move air low high_speed theoretical_experimental information give recovery_factor heattransfer_coefficient flat_plate attach shock_wave stagnation_point blunt_body revolution laminar_turbulent boundary_layer convenient calculate flat_plate turbulent_boundarylayer heattransfer_coefficient give effect surface_cool surface_roughness supply stream turbulence transition discuss show graphically,cran
2101,survey language system information_retrieval,cacm
2102,generate pseudorandom_number two complement machine ibm familiar generator examine context type two complement arithmetic use ibm series different sequence consider relationship establish among show sequence may produce simply economically conventional approach yet twice period latter without loss desirable another easily generate sequence involve absolute value also show twice period less attractive sequence give related previously establish criterion,cacm
2103,comparison keyword title index single access point per document alphabetic subject_index two index field chemistry index keyword title index without add keywords single access point per document alphabetic subject_index index search graduate chemistry student use question search result characterize term recall_precision search time statistically_significant difference recall_precision search result multiple access point per document keyword title index single access point per document alphabetic subject_index search time significantly well alphabetic subject_index question one relevant_document,cisi
2104,cell migration eye normal alloxan lens normal alloxan without cataract investigate hour injection body_weight rat make diabetic day age week position note number count low_frequency control hour count equal frequency diagram give three experimental period predominant peak appear hour distance cell front begin nuclear arc successive shift towards area observe longer experimental period shift peak restrict diabetic animal result may best interpret effect increase time cell generation appendix eye lens give mr,med
2105,clamped short oval cylindrical_shell hydrostatic_pressure clamped short oval cylindrical_shell hydrostatic_pressure principle minimum total potential employ obtain clamped short oval cylindrical_shell hydrostatic_pressure classical shell theory buckling effect consider use fourier_series assume deflection close circumferential direction partial_differential equation equilibrium replace set ordinary_differential equation energy solution compare simplify approximation consider equivalent circular_cylinder solution graph significant present oval cylinder axis ratio show maximum increase significantly axis ratio increase,cran
2106,file_structure online catalog one million title description_give file_organization design online catalog suitable automation library one million book method virtual hash address allows rapid search index catalog file storage textual material compress form allows considerable reduction storage cost,cisi
2107,uniform mesh simple procedure present construct periodic uniform mesh arc two construct basis spline algorithm give require minimal storage computation permit easy tradeoff one,cacm
2108,investigation split trail_edge wing flap various chord hinge location investigation split trail_edge wing flap various chord hinge location n c fullscale wind_tunnel small three different split trailingedge wing flap object investigation determine correlate data characteristic airplane flap affected variation flap location along chord flap percent flap test deflection locate successively percent aft lead_edge investigation include force test test downwash survey result give lift_drag characteristic airplane flap force_moment pressure_distribution flap wing one section downwash characteristic flap wing combination increase distance flap lead_edge wing increase lift airplane wing pitch_moment ratio airplane decrease increase flap primarily function relatively independent location airplane attitude location flap center pressure percentage aft hinge axis remain practically constant irrespective airplane attitude chord location flap coefficient varied power great square regard hinge moment narrow flap efficient produce give increase lift split trailingedge flap affected magnitude distribution pressure entire wing profile low angle_attack predominant effect flap increase pressure high angle_attack increase pressure downwash survey indicate plane locate line would effective chord increase moment airplane flap deflect,cran
2109,formal system information_retrieval file generalize file_structure provide concept record file directory file_structure directory decode record retrieval define frequently use file_structure file file derive two algorithm retrieve record generalize file_structure present,cacm
2110,thermal_buckling clamped cylindrical_shell thermal_buckling clamped cylindrical_shell problem thermal_buckling shell arises connection body subject aerodynamic_heating supersonic_speed case shell present case structure tubular shell stiffen interval stiffen ring shell assume fully edge,cran
2111,calculation fourier integral_algorithm,cacm
2112,matrix transposition place f1 algorithm,cacm
2113,prospect new general classification traditional classification_scheme knowledge selfcontained discipline analyse point particular concept lead problem keep scheme line new discovery b allow room insertion new subject c concept may consider way fit logically one discipline another machine retrieval also fact individual concept depend scheme appear approach consider organize concept every concept set appropriate vocabulary notation use found concept present compound subject handle though belong one two basic_concept type use either attribute class concept identify notation select appropriate schedule subject built accord formal rule final class number incorporate operator fundamental relationship concept viewpoint rule operator propose system see grammar ir language schedule attribute vocabulary,cisi
2114,method minimize sum_square solve system nonlinear_equation algorithm_e4,cacm
2115,epinephrine infusion normal pregnancy ii plasma glucose nonesterified_fatty acid alteration seven control patient different amount epinephrine plasma nefa glucose determine epinephrine infusion patient metabolic effect epinephrine normal patient increase level nefa patient explain com biochemical mechanism involve increase availability steroid slightly increase amount thyroid hormone etc result alteration carbohydrate utilization study lead_conclusion agent pregnancy,med
2116,dynamic dynamic introduction effect dissociation problem view air flow_past bluff body speed somewhat km sec thermodynamic_equilibrium assume theory near equilibrium large departure equilibrium promise part follow survey equilibrium statistical thermodynamics pure dissociate new model introduce gas characterize three constant characteristic temperature density internal energy dissociation physically may regard vibrational mode always half excite low temperature ratio_specific heat approach rather ideal_gas derive oblique_shock wave relation deduce approximation include relation principal curvature bow_shock subsequent vorticity useful relation give isentropic change take_place along streamlines shock various result apply problem sphere fly high_mach number theory empirical modification lack theoretical basis favor limit large value mach_number density ratio across shock suggest zero surface_pressure sometimes predict latter theory corresponds separation flow shock_wave surface estimate give subsequent shape shock finally another approximation apply region near_stagnation streamline fluid assume incompressible rotational accord shock relation show spherical shock corresponds spherical body result surface_pressure within per_cent predict base solution j,cran
2117,numerical construction detach_shock wave numerical construction detach_shock wave article proposes new method solve_problem detach_shock wave shock_wave assume know system partial_differential equation arises solve several author region system elliptic near peak shock_wave consider plane stationary case author seek analytic continuation propagation function x complex plane x real plane x propagation function satisfies hyperbolic equation near peak shock_wave new solve solution original problem obtain analytic continuation numerical_example treat many detail,cran
2118,structure scientific_literature ii toward macro science part_paper described first_step mapping scientific_literature use new technique measure degree similarity among document work developed directly earlier_paper define measure explore relationship citation measure identify document report outcome attempt create map scientific_literature scale map systematically manipulate present overview paper natural science also detailed view single scientific specialty level systematically sought indication validity mapping operation indication map display least certain specialty structure science,cisi
2119,information_retrieval language marc see programme suppose talk information language marc true work past_year marc project subject_index system developed concerned much plan computer production marc_tape hope show also go way towards develop compatible general system even wider application come however necessary describe briefly pressure work cause look computer help see computer force u whole approach subject_index,cisi
2120,generation unique machine description chemical_structure technique developed chemical_abstract service part development computerbased chemical_information system ca necessary devise technique registration chemical_structure major purpose ca registration process determine_whether particular structure already store system ability make determination make_possible utilize computer assign every chemical_structure unique identify label identify label refer registry number thread tie together information associate particular compound throughout develop ca computer system association make_possible registration process ca able provide search information file particular compound locate,cisi
2121,equivalence reduce transition language deterministic language class reduce transition language introduce show proper language paper result extend show fact first class equivalent class deterministic context free language,cacm
2122,graph plotter algorithm,cacm
2123,convective motion conduct_fluid parallel magnetic_field convective motion conduct_fluid parallel magnetic_field stationary convective motion conduct_fluid vertical parallel_plate magnetic_field consider exact_solution magnetohydrodynamic equation obtain case constant vertical temperature_gradient critical value number determine case temperature plate,cran
2124,serial data control current problem prospect paper describe three area current serial activity importance conventional library would like general term detail seem serve three area l standard impact influence currently serial processing standard set project attempt describe andor define almost national serial data program international serial data system conversion serial code revision activity outline influence current standard project code revision activity comment consider conventional library primarily one wherein card_catalog still exist manual process rule,cisi
2125,evaluation indirect test diagnosis filariasis indirect test test utilize extract evaluate test reactive serum individual infection show high patient microfilariae blood group patient patient patient show positive group individual microfilariae blood positive group individual serum positive test serum normal normal american individual various bacterial infection overall nonspecific response obtain utilize follow criterion positive high positive high negative reaction serum patient disease show nonspecific rate high rate due serum since serum individual born area filariasis reaction may represent response past experience filariasis serum individual disease serum normal individual positive,med
2126,investigation transonic_speed performance various band use cause boundary_layer transition near_lead edge investigation transonic_speed performance various band use cause boundary_layer transition near_lead edge band found effective cause boundarylayer_transition extend first respectively local chord use large size increase band width give size result drag penalty large particle size particle drag penalty constant test mach_number range decrease slowly incidence wing moment slightly modify presence test result would course necessarily apply section shape test reynolds_number million appendix structure discuss well detail material use technique use apply band,cran
2127,difference antigen surface certain living human cell surface antigen several type living cell human origin partially characterize antiserum prepared rabbit living hela_cell living human direct indirect technique employ technique absorption procedure common specific cell antigen detect surface several human living cell primary two establish human cell_line u normal origin two hela malignant origin human erythrocyte none antigen found mouse cell human cell possess specie related antigen demonstrable removal absorption human erythrocyte antibody high titer cell detect method addition change antigen surface primary culture observe finally antigen found hela cell use serum absorbed human erythrocyte cell found either human erythrocyte cell two establish line dilution use test antibody blood group could account antigen detect possibility mycoplasma antigen responsible reaction result specificity method living cell confirm,med
2128,rapid computation weight quadrature rule,cacm
2129,practice management available today knowledge experience need successful practice management probably field human endeavor always gap knowledge performance knowledge performance average wider book exclude aim knowledge hope indeed make contribution first aim narrow gap do do management average,cisi
2130,document analysis linguistic theory presentation shell concerned one aspect information_science relation linguistics namely document analysis document analysis understood follow sense extraction meaning document present case write document could define latter without reference usual distinction scientific_literature object document analysis information_science kind text historical record writing etc indeed one thesis little hope understand kind intellectual operation involve analysis scientific document question pertain study textual analysis general carry many discipline history sociology cultural etc purpose presentation however shall concentrate handle scientific document first sense refer category text far submit analytical process comparable nature,cisi
2131,cobol sample problem simplify control problem chosen present cobol user potential user compute system department store e language program cobol language one many run computer,cacm
2132,note anomaly page,cacm
2133,skin_friction infinite cylinder move length skin_friction infinite cylinder move length frictional force cylinder move parallel length initially rest determine reasonable accuracy whole range value duration motion wide_variety shape cylinder time small first_approximation give force per_unit area flat_plate infinite width take shape cylinder account force unit length cylinder determine term number corner angle cylinder cross approximation circular_cylinder large value determination frictional force potential problem solution know number different shape approximation small large value one cylinder overlap join without much ambiguity value force cylinder different shape exclude whose curvature differ per_cent,cran
2134,digital_computer,cacm
2135,correspondence code computer environment tutorial standard,cacm
2136,paradigm program,cacm
2137,stagnation_point blunt_body hypersonic_flow stagnation_point blunt_body hypersonic_flow purpose_paper present method calculation devise yield important information symmetric inviscid_hypersonic flow stagnation_point region blunt_body problem consider use slightly different approach demonstrate result valid stagnation_point region hence consider basis construct less restrict solution equation present give velocity pressure vorticity value shock_detachment distance body pressure coefficient compare_experimental data sphere pressure comparison show result theory represent well approximation theory hypersonic mach_number conclusion possibility refinement analysis discuss,cran
2138,flow compressible_fluid past obstacle flow compressible_fluid past obstacle well_know accord classical steady stream incompressible_fluid exercise upon obstacle rigid sphere development resistance usually attribute viscosity negative pressure may accompany either case would_seem resistance involves something nature wake extend behind obstacle infinite distance system disturbed velocity although may mathematically extend infinity remains attach obstacle resistance absence resistance incompressible_fluid suppose small degree compressibility water would affect conclusion hand high relative velocity exceed sound fluid must entirely alter condition seem worth examine question closely especially first effect_compressibility mathematical treatment,cran
2139,language extension express constraint data access control share information_need desirable many application support operating_system access control mechanism paper show extend program_language provide control share extension permit expression access constraint share data access constraint apply simple object object component large object bank account record bank data_base constraint state static check similar approach use extend language particularly suitable extend language support notion abstract data type,cacm
2140,computational analysis score model r_project selection several author propose use score model analysis r_project selection decision problem research indicates model meet important practical requirement example many author recommend index index order generate wide_range project score index show important advantage index serious shortcoming model however relatively arbitrary fashion model construct failure model recognize impact certain structural consideration result project score comparative analysis relate project produce score model produce index linear_program model demonstrate performance score model highly sensitive decision_make development model consideration underlie distribution project data time preference number rank interval category width interval important implication final project score associate,cisi
2141,investigation mitotic control epithelium water soluble substance epithelium found present young old high molecular_weight relatively stable room factor associate tion exists throughout young lens although activity nuclear region wet weight basis less half cortex epithelium,med
2142,simple shear_flow past_flat plate fluid simple shear_flow past_flat plate fluid transformation variable problem simple shear_flow compressible_fluid flat_plate reduce correspond problem incompressible_fluid prandtl_number compressible_fluid assume unity viscosity linear function temperature,cran
2143,normal deviate,cacm
2144,library management game report research_project although use game professional education become widespread method use number field many origin trace simple game use military training real thing either recent time game become sophisticated many use large electronic_computer handle complex calculation involve since first management game introduce technique spread rapidly wide_variety discipline today use level education primary school class course experienced professional men woman one main cause game explosion rapid development sophisticated management technique simulation mathematical_model make_possible rapid advance computer_technology,cisi
2145,understand scientific_literature bibliographic approach author state method describes treat growth scientific_literature social phenomenon right material knowledge concept science write management literature physic say first demand study physic physicist management literature information_science demand first study information scientist,cisi
2146,overall computation control label,cacm
2147,computational method analysis complete experiment computational method may use calculation sum_square analysis_variance complete experiment computation main effect interaction mean described method since one method use variety purpose previously require different method program advantage method obvious follow variant discuss standard analysis_variance analysis omit certain level one factor separate analysis level factor combination level one factor perform simultaneously calculation main effect interaction mean mean expect data standard order leaf data order many analysis data perform without total sum_square exclude replication sum_square partition polynomial partition interaction one degree_freedom even factor space factor level,cacm
2148,case report review_literature case inversion heart transposition great vessel described gross present due shunt superior open ing arterial passage aorta ventricular_septal defect case complicate development liver review_literature prognosis possible etiology condition also make,med
2149,extension language,cacm
2150,model free shock separation turbulent_boundary layer model free shock separation turbulent_boundary layer free boundary_layer one mean type separation flow downstream separation region free adjust direction may result interaction process detailed model free turbulent_boundary layer postulate pressure_rise follow model estimate compare experiment result apply prediction separation nozzle,cran
2151,numerical analysis phd_computer science program numerical analysis study method procedure use obtain approximate_solution mathematical problem much emphasis scientific calculation difficulty education broad area question background emphasis numerical analysis program computer_science department emphasize awareness problem computer implementation experimental procedure nevertheless need solid background apply mathematics,cacm
2152,new design pitotstatic_tube discussion pitotstatic_tube calibration factor new design pitotstatic_tube discussion pitotstatic_tube calibration factor report_describes experiment devise investigate previously normal type pitotstatic_tube process use make nearly could standard static_pressure tube experiment lead new alternative design instrument nose modify shape main characteristic investigate found necessary well desirable include discussion implication term calibration factor although respect comprehensive special feature limitation various pitotstatic_tube,cran
2153,effect selenium upper respiratory passage result report examination worker expose selenium special_reference chronic change respiratory passage finding report literature emphasize occurrence posterior arc describe occurrence first poison selenium country poison within day treatment patient however transfer another owe frequent symptom due toxic effect selenium report also secondary finding examination chronic change emphasize particularly find selenium external,med
2154,effect imperfection buckling_thin cylinder column axial_compression effect imperfection buckling_thin cylinder column axial_compression von_karman show elastic condition resistance perfect thin_cylinder compression drop buckling consider indicates type buckling sensitive imperfection disturbance paper effect certain imperfection shape combine study shell theory developed previous_paper found two type buckling failure may_occur one purely elastic type occurs peak average stress versus average strain curve reach type precipitate yield cylinder material may_occur peak reach curve derive give dependence type failure upon dimension elastic yield property specimen also upon factor u determines magnitude initial_imperfection assume depend method relation derive line test result similar study buckling indicate magnitude initial_imperfection assume explain test strength reasonable,cran
2155,general equation idealize overlap configuration general equation_derive estimate maximum possible utilization main storage partition device different condition idealize overlap model system equation configuration consist set identical processor main storage partition user task example provide illustrate use equation compute effective processing time per record expect timesharing response_time balance resource utilization condition,cacm
2156,evolution program generalize call described define evolution present make function assembly program described finally implication compiler design discuss,cacm
2157,neliac,cacm
2158,computer center,cacm
2159,cranfield test index language device investigation dealt effect different device performance index language appear important consideration specificity index_term condition exist test term effective concept term control vocabulary,cisi
2160,response plate decay pressure field response plate decay pressure field follow method analysis response plate random pressure field give pressure correlation random field assume scale small_compare plate size decay exponentially constant speed plate two case consider one convection speed much_less speed free flexural wave plate convection speed order flexural wave speed mean square plate displacement show relatively independent convection speed much_less flexural wave speed increase significantly speed order flexural wave speed show damp usually always effective mean vibration reduction case convection speed much small flexural speed use damp reduction displacement response show limited decay assume random pressure field,cran
2161,actinomycin response parathyroid_hormone actinomycin effect parathyroid_hormone upon bone measure ca without alter effect upon renal excretion phosphate ca rat,med
2162,u national_library medicine international medlar cooperation u national_library medicine initiate information_storage retrieval_system medlar currently eight international medlar arrangement united_kingdom world health organization policy aspect arrangement discuss well organizational operational characteristic medlar center,cisi
2163,note efficiency lisp computation page machine problem use two level storage program explore context lisp system us core_memory buffer large virtual_memory store drum detail timing give one particular problem,cacm
2164,supersonic_flow body supersonic_flow body newtonian_theory impact show useful pressure calculation forward face part high_speed familiar practice use information calculate nonviscous velocity wall estimate rate_heat transfer procedure perhaps open question heattransfer_rate depend velocity_gradient give newtonian analysis one obtain information boundarylayer stability body stability_derivative seem therefore inevitable design proceeds hypersonic missile great need accurate aerodynamic theory either predict happen flight_condition effect extrapolation know test result design condition,cran
2165,number algorithm,cacm
2166,breathing vibration circular shell internal liquid breathing vibration circular shell internal liquid breathing frequency determine experimentally cylindrical_shell contain nonviscous incompressible liquid frequency determine full shell good_agreement predict vibration theory inclusion term liquid effect internal liquid shell significant partially full shell case circumferential node line tend shift toward fill portion shell excitation motion force oscillation partially fill shell occur many case liquid response explain excite frequency force oscillation similar type response report excite rigid,cran
2167,user evaluation information_retrieval system may first person recognize certainly author first make explicit fundamental problem information_retrieval system namely although term occur writing concept discuss many meeting documentation panel elsewhere originally consider meet two requirement might necessary two separate system test system base hypothesis system eg udc different retrieval_system eg idea persist form time gradually evolve recall_precision say possible obtain relevant_document obtain possible obtain,cisi
2168,simple procedure parser simple method described enable parser recover syntax error attempt repair error make yet parse semantic processing continue result good first_approximation syntax error handle negligible increase parse time space complexity parser table generator,cacm
2169,flow rotate disc flow rotate disc analysis make unsteady laminar_flow rotate disc whose angular velocity may vary time deviation actual instantaneous state flow quasisteady state instantaneous determine simplify criterion derive define condition flow consider quasisteady purpose shear_stress computation since turbulent_flow rapidly laminar_flow quasisteady criterion found also serve turbulent situation,cran
2170,automation activity processing department library_congress article report activity relate automation technical processing library_congress master guideline automation lc core bibliographic system discuss follow individual project described machine_readable catalog marc related activity project format recognition multiple use marc system order division project automate process information file subject_heading project filing program book_catalog division project,cisi
2171,heparin level perfusion influence rate extracorporeal_circulation therefore requirement heparin approximately hour hour calculate perfusion conduct average temperature_c respectively rate extracorporeal_circulation individual variable individual exact require accurate estimation heparin concentration present end perfusion test provide simple satisfactory mean monitoring level complete heparin important factor minimize postoperative blood loss less efficient agent dosage level may effective divide dosage detect case study although one instance degree likely significant significant result excess agent evident study,med
2172,temperature chart induction constant temperature heating temperature chart induction constant temperature heating chart_present determine complete temperature plate show value dimensionless time ratio x great heating equation reduce simple form shape two chart give temperature position within heat cool body plot also show usual simple heating cool chart also use determination temperature heating time body heat constant rate_heat generation surface induction heating finally two_dimensional chart give find heating time short cylinder thereby eliminate solution necessary heating time found present onedimensional chart,cran
2173,set associate polynomial algorithm,cacm
2174,numerical method transient_heat flow numerical method transient_heat flow paper_deal application numerical method solution problem generality extend follow way may proceed rapidly solution may proceed slowly great precision b criterion developed choice modulus convergence important convective surface c method developed handle k c property vary independently temperature comprehensive appendix give derivation use equation chart demonstrate typical example,cran
2175,effect heparin parathyroid_extract acid_phosphatase bone test theory heparin might stimulate acid_phosphatase bone heparin pte combination inject appropriate time interval acid_phosphatase activity bone treat animal compare control found heparin enhance acid_phosphatase activity possible relation fact presence lysosome discuss,med
2176,regional chemotherapy prolong arterial infusion tumor methotrexate inject superior thyroid artery perfusion every area decide preliminary perfusion patent blue result patient death failure improvement total regression pain relieve patient,med
2177,approximate_formula analysis approximate_formula analysis basis analysis determination temperature_distribution structure arbitrary flight history determination distribution rather tedious completely general latter fact optimization study project design stage desirable able express distribution general manner note general expression derive distribution typical use similar assumption,cran
2178,revise report give complete define description international algol language suitable express large_class numerical process form sufficiently concise direct language programmed automatic computer,cacm
2179,accelerate process accelerate process technique discuss apply solution equation rate converges give,cran
2180,simplify method elastic_stability analysis thin_cylindrical shell simplify method elastic_stability analysis thin_cylindrical shell equation equilibrium cylindrical_shell introduce donnell naca report find cylinder torsion apply find cylinder simply_support edge load condition show method solution may obtain easily result case may express_term two nondimensional parameter one dependent essentially determine geometry cylinder influence boundary_condition related edge displacement shell median surface discuss accuracy solution found establish compare previous theoretical solution test result solution number problem concerned buckling cylinder simply_support edge basis unified viewpoint present convenient form practical use,cran
