,Text,Label
1926,test propagation computation generally effect sense statistical purpose_paper precise description certain describe series experiment validity model model general good discrepancy test technique also experiment special arithmetic,cacm
1927,machine method computation,cacm
1928,study vortex study vortex vortex mean vortex equal strength occurs recovery static_pressure vortex mean threedimensional airfoil duct wall wake airfoil effective angle_attack therefore vortex experimentally exists optimum angle_attack second airfoil vortex first airfoil uniform flow downstream airfoil theoretical solution optimum angle_attack found depend angle_attack first airfoil property wing pressure recovery vortex also model vortex center circular tube show maximum cent static_pressure drop first skin_friction separation loss vortex field experimental pressure recovery cent perhaps primary value present study opportunity certain fundamental concept brought play vortex system second,cran
1929,information value abstract_journal patent study method analysis abstract_journal described speed coverage patent feasibility efficiency abstract_journal composition patent file subject patent search etc mean time patent abstract_journal month british patent month month improvement abstract_journal source information late world,cisi
1930,cerebrospinal_fluid dynamic malformation method serum measure volume ventricular system rate csf described rate flow less ml hr surgical progressive hydrocephalus shunt test shunt safe removal shunt patient,med
1931,supersonic blunt_body problem review extension supersonic blunt_body problem review extension survey analytical treatment problem indicates none adequate detail flow_field various approximation numerical method simpler others full inviscid equation result number solution body support shock_wave described section,cran
1932,formula,cacm
1933,renal diabetes_insipidus renal diabetes_insipidus yr first report case nevertheless disease frequent also report infant family diagnosis family case feature disease low urine family study case,med
1934,study characteristic cost magnitude academic_library investigation academic_library study committee association research library fundamental solution current problem mean service report solid information basic future planning national level,cisi
1935,syntax translation translation approach described allows syntax semantics base language use new define string transformation syntactic element base language type example use generation alternative scan also described,cacm
1936,factor algorithm,cacm
1937,least_square solution constraint algorithm,cacm
1938,information_retrieval language study,cacm
1939,natural_language text computer machine text offer approach basic problem,cisi
1940,model type current language treat computation different class object eg number string label function correct compilation execution question program properly operation activity question usually type paper attempt notion type present partial solution type problem notion abstraction application function particular program expression subset calculus type relation program information determination correctness program calculus expression normal form constant correct correct program constant error application type algol problem notion type,cacm
1941,time time n time algorithm,cacm
1942,property set model corrigendum,cacm
1943,control procedure data communication american_standard code paper consideration area data communication control philosophy appearance paper name control earlier paper control procedure data communication document present_paper solution problem basic communication control character moreover cover additional control problem material line data code mean system complete character cover concept normal character structure rate system conjunction earlier paper paper lead proposal data communication control procedure american code,cacm
1944,surface prescribed thickness distribution surface prescribed thickness distribution formula supersonic velocity field term surface distribution source point surface equation shape surface term prescribed thickness distribution half ring prescribed thickness distribution example,cran
1945,evaluation query expansion addition term document_retrieval system evaluation graph theoretical cluster index_term automatically effect cluster retrieval described graph theoretical cluster developed data_base different cluster definition average size related data cluster also query data_base expansion document_retrieval result large variety cluster query explanation document_retrieval performance case however significant meaningful cluster result_indicate effort cluster term query far great use operational system data_base author result large data_base situation,cisi
1946,logical analysis program present system verification computer_program intermediate user program solution problem paper suggests logical analysis program express actually program first_part paper technique criterion check simultaneously correctness third part implication approach automatic diagnosis correction logical error,cacm
1947,information concept utility concept information framework mathematical theory communication study sign sign system implication theory well information deal concept context information system,cisi
1948,linear system almost,cacm
1949,query relational expression square data paper_present data square use interactive problem specialist square relational model data complete however bound variable language relational calculus facility query data_base described syntax suggestion alternative syntax syntax english user limited mathematical background,cacm
1950,medlar purpose document present final description system period year operation final chapter present medlar time library entirely new system late technique documentation information_science modern computer equipment reader interested complete library experience medlar reading report original medlar thus able complete picture library set actually change original system design,cisi
1951,body_revolution supersonic_flow body_revolution supersonic_flow computation aerodynamic_force body supersonic_flow body body_revolution body movement line center cross_section remain circular time dependence motion body thickness yield apparent mass approximation incompressible cylinder apparent mass approximation calculate rigid slender_body parabolic coefficient experimental_result,cran
1952,access investigation series institution design development operation information system time system significant impact user community people system concern indicator people high time quite appropriate,cisi
1953,algorithm,cacm
1954,system rational function survey complete system symbolic computation rational function several variable integer coefficient handle large problem ease efficiency considerable effort minimum amount machine dependence implementation thus system easily variety machine paper language time data_structure implementation,cacm
1955,experiment problem simulation hot study jet effect adjacent surface freestream_mach number experiment problem simulation hot study jet effect adjacent surface freestream_mach number investigation freestream_mach number type tunnel study effect pressure_distribution zero_angle attack surface certain parameter hot engine varied survey surface vicinity type hot jet air cold cold helium jet jet mixture cold gas hot jet high temperature air reasonably able parameter actual engine cold jet order effect variation parameter heat density velocity cold jet hot jet cold jet test range value heat variation density velocity order approximately time respectively scope investigation found heat affected pressure_distribution variation exit velocity density affected pressure_distribution major way heat minor effect addition temperature pressure_distribution,cran
1956,experimental_investigation wave shock_tube helium experimental_investigation wave shock_tube helium experimental_investigation wave air shock_tube pressure several station wall tube internal diameter tube inch shock data distance tube foot range shockwave mach_number initial pressure ahead shock_wave varied helium shock_wave found decay rapidly shock_wave pressure level rate shock_wave strength pressure range measurement severe pressure_gradient latter portion air flow gradient limit time useful reliable aerodynamic data,cran
1957,implementation test technique described test determines string low probability test operation considerably test chosen string,cacm
1958,described almost feature normally facility ability arbitrary transformation argument string program department university process text different compiler,cacm
1959,check algol program,cacm
1960,management cancer cancer spread tissue disease present day method however patient greatly tumor growth application irradiation surgical ablation hormone ad chemotherapy conjunction drug measure frequently period useful life,med
1961,general application algebraic system paper_describes application symbolic algebra system problem general derivation field equation classification solution field equation presence matter simple case attention drawn algebraic difficulty work,cacm
1962,interactive search base academic environment difference found online bibliographic search university student typical even careful preparation individual help online_system traditional technique student hand new tool base physic system available user online access remote information query system example online report,cisi
1963,clinical observation case frequently tumor sign generally evidence lesion positive case lesion case movement positive case aneurysm factor case found lesion field case lesion prognosis field defect stationary case hand recovery defect case tumor hypertrophy pregnancy visual patient fairly good observation period year patient present series favorable prognosis subject,med
1964,note concerned efficiency algorithm connection language grammar instance path often suitable production grammar essential method syntactic structure practice eg,cacm
1965,initially cylindrical_shell subject axial_compression initially cylindrical_shell subject axial_compression analytical experimental_study instability initially cylindrical_shell subject axial_compression principle work buckling mode critical relationship experimental_result ten test specimen theoretical result indicates application fairly accurate prediction case yield correct description behavior hand application lead even year remains,cran
1966,induction drag large satellite induction drag large satellite induction drag experienced satellite theoretically several author previous exact treatment problem large system approach yield somewhat result present description initially considers satellite completely charge thus difficult boundary_condition exact treatment effect approximately mean final result apparently valid drag force electrical effect magnitude,cran
1967,access recognition user data entry pattern library catalogue data large survey use university_library public_library catalogue search object study search degree correctness information title author item factor strategy double title author way access catalogue mean right entry,cisi
1968,efficient bit table technique allocation block efficient bit table technique allocation block amount memory purpose described technique implementation language number idea processor also described,cacm
1969,coefficient algorithm,cacm
1970,study selenium experiment treatment cause reduction extent reduction tissue level rather level significantly great selenium extent low significant,med
1971,normal human lens normal lens molecular size well normal lens different evolution decrease low molecular_weight protein lens completely hand protein high molecular_weight eg pathological process pattern low molecular_weight protein normal lens several fraction large area different line,med
1972,algorithm approximate_solution integral_equation explicit approximate_solution equation classical technique furthermore explicitly approximate_solution depends positive parameter,cacm
1973,use model use model use model test prediction critical well technique test therefore discussion order critical speed model ordinary wind_tunnel necessary model differ respect small modification model consists reduction effective stiffness method defect case probably serious model experiment reynolds_number much present_paper alternative method critical speed increase mass model flutter test air quite feasible reach reynolds_number method critical speed increase effective density also reduction model relation model stress critical reduction critical speed increase density model stress equal model stress whereas stress less usual experience model first_part structure flutter influence flutter small necessarily model effect sometimes suitable orientation model,cran
1974,algorithm,cacm
1975,difference call name call value algol,cacm
1976,algorithm reduction formula matrix element algol procedure automatically formula matrix element solution equation system,cacm
1977,instability finite surface wave instability finite surface wave instability interface liquid air experimentally approximate disturbance range well well theoretical result theory show phenomenon found experimental_result measurement later stage growth agree well available theory additional phenomenon instability transition turbulence jet instability production drop,cran
1978,national system science_technology book study undertaken committee scientific_technical information national system scientific_technical information support examination national document information system emphasis study initial primary priority national system scientific_technical document management document specific matter include current organizational functional situation united_state extent deficiency reduction potential technical effectiveness united_state scientific_technical community alternative available feasible correction deficiency action plan especially unit secondary attention development program undertaken government support structure total flow scientific_technical information united_state,cisi
1979,library catalog library entire basic file computer output process total catalog appropriate reader academic research department thereby library faculty user remote bibliographic access telephone request delivery service delivery book library,cisi
1980,algorithm,cacm
1981,marrow damage drug drug marrow briefly wide_variety symptom mechanism study effect important contribution knowledge metabolism blood cell,med
1982,nuclear code,cacm
1983,hand clinical aspect case hand clinical type nickel hand contact result test influence psychological factor effect water diagnosis treatment prognosis significant factor found many case factor probably,med
1984,constraint algorithm,cacm
1985,note formation free list,cacm
1986,faculty attitude academic_library measure communication survey faculty college undertaken measure degree library institution faculty availability various result average aware half service actually available variable academic length amount library reference use factor affect faculty library_service,cisi
1987,algorithm,cacm
1988,solution equation laminar_boundary layer pressure_distribution solution equation laminar_boundary layer pressure_distribution solution equation laminar_boundary layer pressure_distribution axial ratio major axis direction stream solution method method derivative parallel boundary finite_difference partial_differential equation boundary_layer ordinary equation velocity_distribution boundary_layer section interval upstream independent integration range finite interval different size possible estimate error derivative finite_difference correct error process solution value pressure_gradient solid boundary certain derivation pressure_gradient distribution limited number value pressure analysis pressure_distribution result main solution found solution distribution pressure_gradient separation boundary_layer solid boundary whereas actual flow separate found solution sensitive pressure_distribution small modification pressure_distribution solution indicate separation close point separation occur solution pressure_distribution also good_agreement velocity_distribution boundary_layer point upstream separation,cran
1989,synthesis loop current method mechanical program verification require complete specification loop error program complete correct reasonably difficult machine paper_discus technique loop class technique heuristic method derive loop boundary_condition andor partially method use input appropriate weak interpretation loop evaluation weak interpretation,cacm
1990,diagram binary applicability computer design logic paper date back binary diagram applicability binary diagram modern design logic,cacm
1991,incompressible_flow network calculation general method calculation flow pressure fluid flow network method applicable computer use,cacm
1992,lift revolution hypersonic_flow lift revolution hypersonic_flow importance body lift lie fact moderate angle_attack high_mach number appreciable part total lift missile paper attempt analyze body lift hypersonic_flow approximate_method together correlation experimental_data indicate probable variation body lift wide_range mach_number low method analysis hypersonic_flow revolution hypersonic approximation improvement newtonian theory aerodynamics considers force path air particle addition impact newtonian force,cran
1993,program play program basic play game information program us somewhat different principle program game complete information program use strategy table situation interaction game parameter entry table contains weight various strategy chosen strategy employ probability analysis linear polynomial evaluation move program approximately game situation,cacm
1994,combination algorithm,cacm
1995,note problem note problem program execution information program set example attempt boundary problem necessary condition solution,cacm
1996,concept design experience use online operating_system need information system user apparent many system permit degree usually several user data information file secondary storage use however direct hardware user system program information independent physical storage location information segment potentially independent size access consideration first assumption information large size system rather limited software effect large use hardware,cacm
1997,consideration laminar stability basic flow consideration laminar stability basic flow stability criterion disturbance incompressible parallel basic flow concept stability disturbance fraction basic flow tends decrease significance criterion briefly special basic flow described similar velocity_profile time change amplitude inviscid limit change time scale solution essentially steady case disturbance type result indicates strong influence likely velocity_profile normal circumstance observation cylinder largely due finite reynolds_number usual procedure stability solution basis profile valid extremely acceleration even solution condition neutral stability calculate stability properly procedure slowly general profile also described,cran
1998,steady_flow laminar_boundary layer gas steady_flow laminar_boundary layer gas gas transformation flow flat_plate gas unit prandtl_number computation solution use previously solution value prandtl_number variation viscosity temperature method flow flat_plate problem otherwise flow point cylinder effect flow effect vertical flow_past cylinder approximation generally stream flow_past vertical surface boundary gas identical certain method also flat_plate variation altitude state fluid laminar flow plane wake plane jet condition previously also order simple solution,cran
1999,block data algorithm,cacm
2000,body atmosphere body atmosphere equation_motion flat_plate exponential atmosphere altitude plate aerodynamic_force theory linear analysis mean value drag coefficient flutter occurs range lowspeed wind_tunnel particular type construction supersonic flutter model method vibration static flutter technique flow parameter rather model parameter flutter tool flow parameter variable mach_number supersonic wind_tunnel aerodynamic feature supersonic,cran
2001,selection r program quantitative method paper_present summary method approximately method place literature described briefly bibliography information various method relative standard set feature standard set characteristic area applicability,cisi
2002,model main objective design file system reduction storage data transfer cost paper_present model several request access file system request information probability access distribution length independent file system us record different device primary record request record primary record first pertinent information primary record model paper nonlinear model mixed integer model general several type file system appropriate selection parameter model already optimization library routine storage operating_system,cacm
2003,efficient algorithm minimal storage,cacm
2004,number algorithm,cacm
2005,computer storage problem ordinary_differential equation,cacm
2006,prime mean algorithm,cacm
2007,bibliographic retrieval service center information_retrieval service tape user search service area impact center interface community nature data_base available search retrieval result factor affect service cost practical operational consideration related library interest comparison center center differ considerably service data_base available experience information specialist construct search profile structure implication trend information resource especially magnetic_tape service briefly,cisi
2008,computer problem computer method criterion population natural andor boundary criterion population data specific result ten state result use algorithm indicate feasibility aid computer,cacm
2009,design tube pressure basis design tube pressure basis failure tube pressure depends much imperfection logical derive design formula tube quantity imperfection explicitly common imperfection tube initial value type tube usually wellknown numerous measurement deviation shape tube circular form initial radial deflection w,cran
2010,surgical result effort terminal course small number patient briefly conclusion choice form therapy preference form however terminal course patient removal primary tumor feasible,med
2011,public_library cooperative system pattern service book introduction relationship small public_library cooperative library system book definition cooperative system cooperative library system resource group independent library reasonable radius purpose service resource benefit actual potential user member library plan book question public_library system pertinent question system change local library administration question system local right,cisi
2012,derivation application distribution statistical found documentation fully produce estimate prediction work present formulation demand search peripheral paper computation application present_paper show distribution data journal simple graphical method idea search accepted result certain condition include minimum level productivity journal need standard form found however form collection journal large collection journal occurs,cisi
2013,computer technique comparison language purpose_paper present comparison language software package digital_computer part issue obvious user digital_computer available language write substantial cost occur particularly training implementation computer time language language developed comparison evaluation language useful designer well user simulation language computational characteristic simulation continuous discrete change model present detailed comparison simulation language package characteristic series table implication analysis designer language user developed conclusion paper package available offer feature none package analysis strength suggests way current future simulation language package,cacm
2014,note set basis problem related character set note discus reduction set basis problem cover problem,cacm
2015,secondorder theory unsteady supersonic_flow body_revolution secondorder theory unsteady supersonic_flow body_revolution analysis secondorder effect thickness body_revolution supersonic_flow theory small angle_attack term secondorder potential equation firstorder value partial_differential equation subject boundary_condition pressure equation secondorder correction coefficient analysis extension secondorder slender_body theory case result_indicate appreciable reduction present theory reliable less,cran
2016,dimensional aerofoil problem mach_number dimensional aerofoil problem mach_number new method boundary value problem wave equation method simpler method previously lead result identical result,cran
2017,exact numerical_solution flow_past wedge freestream equilibrium equilibrium shock_wave straight value amount dissociation freestream parameter amount energy freestream relative gas dissociation energy numerical_example regime flow_field presence relaxation layer easily presentation numerical_result,cran
2018,theory developed condition nonequilibrium condition simple rate equation dissociation effect equation contains theory dissociation phenomenon behaviour gas flow strong normal_shock wave past body assumption gas complete thin region familiar shock_wave relation dissociation begin variation relevant variable downstream region particular case method latter case extension hypersonic inviscid_flow particular case sphere detail variation sphere diameter length scale dissociation process condition completely flow flow thermal equilibrium result_indicate significant change value occur value nonequilibrium parameter present available,cran
2019,compiler standard mathematical notation english version compiler operation described feature system solution scientific problem presentation mathematical formula entirely standard notation use english organizational instruction automatic error diagnosis actual location error program attempt original problem statement normal feature system,cacm
2020,symbolic integration approach symbolic integration described first large degree second implementation algorithm rational function third mathematics proof problem class function decision procedure elementary algorithm class special function program differential_equation definite integral also described,cacm
2021,fatigue fatigue approach fatigue fatigue approach type load temperature cent descriptive theory deformation developed detail test provide satisfactory description experimental_result variation strain number cycle described sum power cycle number qualitative agreement loop effect variation maximum stress cycle described sum power term simple observation total time independent frequency,cran
2022,interpretation linguistic paper linguistic less much essentially slightly etc operator act meaning example case term man operator act meaning term man represent operator convenient define several elementary operation operation built combination composition way approximate representation term operation concentration contrast etc category case type eg slightly etc operator single case eg essentially practically etc effect description manner component addition consideration relation space type fall category ii approach operator representation several less much slightly etc effect strongly require use mode qualitative nature approach described present_paper,cisi
2023,rate change blood cerebrospinal_fluid administration rate change p csf percent patient routine air constant procedure experiment rate change p blood also varied final sample blood csf min start experiment time mean maximum range percent experiment final sample min percent arterial change increase p percent change p csf small blood experiment experiment final sample min start increase p csf percent percent blood experiment final sample min increase p percent start blood csf min blood csf varied min mean blood csf exponential experiment fast component time constant varied min mean component time constant mean p component time constant change blood min csf varied mean probable percent increase due stimulation area surface sensitive change ph p area affected change p csf experiment min complete explain rise rate rise arterial p,med
2024,information_retrieval documentation chemistry several year thought great effort process information_storage often concept science_technology seem sort book major aspect r process field chemical documentation extent work found useful chemist information specialist individual interested scientific documentation,cisi
2025,study phosphate excretion technique de technique dog attempt rule secretion phosphate site action parathyroid_hormone renal experimental condition significant movement secretion phosphate experiment dog administration inhibition hormone addition pattern phenomenon place mainly part,med
2026,role science program general paper role advanced graduate training related well importance application also need good empirical brief outline sequence course extensive bibliography bibliography reference,cacm
2027,iteration,cacm
2028,linear heat flow linear heat flow temperature function position time case linear heat_conduction external surface_temperature prescribed function,cran
2029,digital simulation population dynamic development mathematical_model digital simulation fortran_iv population density previously developed rate expression order study relationship mechanism simulation parameter varied response different condition certain type chemical thermal investigation accuracy simulation method simulation actual population dynamic approximation condition accurate simulation found predict general pattern growth fairly well specifically importance velocity cycle pattern addition study usefulness digital simulation examination certain well planning examination,cacm
2030,language function system design system exact function language purpose standard language description system algol suitable system description simulation automatic design system described addition system specification,cacm
2031,direct search,cacm
2032,natural_language system recent experiment natural_language system method developed logical analysis english string least effective technique question natural_language subset small scale experimental system useful guide research effort field current approach semantic analysis logical inference effective respect aspect meaning application large subset english current experiment system dictionary large grammar semantic new order complexity require development entirely different approach semantic analysis question,cacm
2033,growth_hormone action rat liver rna effect growth_hormone activity rna system table rat result activity rna injection mg human_growth hormone rat h death rat normal rat however effect growth_hormone absence high concentration medium growth_hormone effect addition growth_hormone vitro significant effect rna nuclear preparation,med
2034,experiment program investigation computer experiment lisp program fact question fact fact specific information method general kind question article answer wide_variety question human increase power fact write simple program ability ability way search procedure present defect question fact question relevant fact right order present method logical calculus defect fact equivalent one fact,cacm
2035,service data_base library role library play key role access data_base tape service local commonly high cost nature demand approach likely library reference staff capability local user various specialized distribution center exist,cisi
2036,note algorithm generator use experimental compiler improvement k,cacm
2037,pressure_distribution force measurement model ii analysis result pressure_distribution force measurement model ii analysis result report present graphical form result reference pressure_distribution force measurement model configuration influence slipstream result detail,cran
2038,list small medical_library list selection aid small library hospital medical society similar organization subject book author index journal title item first small library entire collection book cost journal require item first approximately,cisi
2039,subject relation literature analysis citation often indicate use literature science_technology citation indicator use accurate measure indicator defect difference indicator defect examination citation enable sample act literature use large community study fact author science_technology publication year width type analysis study primarily undertaken comparable information social_science literature,cisi
2040,z algorithm,cacm
2041,conceptual basis classification knowledge far concerned conference present state classification knowledge year classification knowledge major problem specialized technique specie general technique classification far equally present time exist powerful technical model classification highly developed classification various branch knowledge satisfactory general classification knowledge adequate problem classification need important theoretical well practical point_view general system classification knowledge depend theory knowledge therefore highly desirable specialist classification together discus problem common interest,cisi
2042,due type young therapeutic presence type blood described patient recovery specific antibody response mycoplasma isolated blood well strain finding additional evidence organism particularly situation dissemination female,med
2043,analysis applicable psychology title suggest discus aspect view scientific revolution applicable recent history experimental psychology particular experimental psychology already appropriate scientific revolution current well state crisis present note part first question transition standard second closely first assumption finally third support advance alternative account reason,cisi
2044,algol statement analysis validity,cacm
2045,eft loss hypothesis great accuracy error electronic transfer system eft light technical capability potential computer loss business remains manual service system example characteristic new change use eft advance scope security issue factor requirement action rise immediate research solution eft related,cacm
2046,buckling transverse buckling transverse paper_present analysis number force uniformly edge case case plate stress case similar form equation k equation respectively design curve drawn,cran
2047,society traditional concept appropriate knowledge management society,cisi
2048,cost performance online bibliographic retrieval_system evaluation system online bibliographic retrieval_system data system evaluation measure cost computer processing charge number document measure work review item measure performance estimate recall ratio measure experimental plan developed data_base psychological abstract query statement information_need statement list document relevant people information problem number document relevant item found major finding query system simple operator well characteristic query operator access index dictionary system argument human factor difference user system probably major factor design operation evaluation retrieval_system consideration factor system,cisi
2049,work concerned influence scientific research exception discussion limited basic research experimental science theory type research relatively group important source social influence research influence decision select problem technique result theory,cisi
2050,investigation optimum technique investigation optimum technique problem optimal aircraft formulation calculus variation equation optimum symmetric flight numerically digital computation thrust interface arbitrary control technique optimum found performance relatively technique time limitation high load factor,cran
2051,boundary_layer flat_plate slip flow boundary_layer flat_plate slip flow firstorder solution flat_plate constant wall_temperature effect slip wall well interaction outer stream flow consideration solution explicitly term zero order solution assumption prandtl_number law need found firstorder solution decrease heat_transfer supersonic_flow increase skin_friction subsonic_flow firstorder shear effect change heat_transfer due slip change due interaction zero firstorder velocity boundary_layer,cran
2052,computer synthesis display digital mathematical_model computational technique author digital process application computer computer threedimensional object even light new approach point image image digital,cacm
2053,term occurs frequently literature librarianship information_science numerous paper literature becomes time item half us year however validity interest practical value often rather study therefore necessary concept reason interest,cisi
2054,spectrum case period incidence light data variable pattern wide spectrum renal evaluation therapy prognosis background present renal syndrome manifestation renal common necessarily indicate poor prognosis hospital series onset renal prognosis,med
2055,period entry appearance function time exposure dna short period approximately min c transformation length independent genetic moreover dna concentration presence dna dna show strong inverse temperature dependence energy transformation instead addition result_indicate immediate dna cell period min time genetic cell result feasible investigation configuration entry cell,med
2056,use concept design system design system method cost programmer work abstraction real machine number example illustration method,cacm
2057,deficiency man isolated defect deficiency human_growth hormone pituitary deficiency form body proportion development normal syndrome,med
2058,supersonic related drag volume supersonic related drag volume theory field derive produce extreme shockwave pressure subject condition drag due fineness_ratio body found body also minimum body effect effect slope body section intensity general result investigation mach_number flight altitude primarily length fineness_ratio maximum variation intensity body length fineness_ratio order cent geometry body thus found play minor role,cran
2059,form diagram,cacm
2060,generator use combination generator ie generator single fortran instruction short several generator described aim provide method generator directly mean instruction advantage speed subroutine experiment generator generator several generator provide potentially well library generator currently available simple,cacm
2061,library organization knowledge time time course historical development professional activity new stage usually place series modification practice change social situation profession worker sensitive need practice progress society descriptive account new method literature time time new synthesis explanation system theory rational account way forward h set collection address,cisi
2062,shear_flow velocity_profile shear_flow velocity_profile stream function shear_flow velocity_profile past infinite series function found stagnation flow towards region high velocity displacement stream becomes nonuniform increase minor axis length major axis length remains case displacement reach value cylinder move axis stream value critical distance axis decrease stream becomes nonuniform distance approximately independent incidence pressure coefficient cylinder also numerically flat_plate type cylinder,cran
2063,role age kidney function mouse kidney show respect age ability urine water fast early life longterm effect process kidney cortex old acid concentration gradient equally well young mouse loss ability cortex young old hypertrophy unilateral_nephrectomy age mouse cause reduction degree hypertrophy mouse reduction represent loss ability administration old mouse result hypertrophy increase relatively mouse lack longterm effect ability organ hormone overall conclusion study respect female mouse early life effect kidney function late life long term effect process concerned,med
2064,description language automatically programmed tool language numerical control described notation example usage also historical summary development statement present status,cacm
2065,international aspect classification title highly time discussion hope able effort already mean seem perhaps time still turbulent air current documentation recent inquiry figure distribution edition approximate estimate number user world,cisi
2066,algorithm,cacm
2067,product type,cacm
2068,display procedure use display file interactive structure present number problem tend usefulness paper_discus problem suggests display system design use display file technique employ display procedure generate information display transformation call procedure possible specification picture speed generation display procedure permit picture element also facilitate processing paper example language display procedure,cacm
2069,algorithm,cacm
2070,number partition algorithm,cacm
2071,rule evaluation general network solution network evaluation expression number term expression size network direct become algorithm show operation count algorithm generalization rule polynomial also mean size negligible cost constant,cacm
2072,decision matrix basis simple data currently time effort development well compiler language system etc implementation new method procedure rather occurs process concerned also problem new idea system somewhat area author interested method decision matrix standard system problem data,cacm
2073,problem aerodynamic_heating problem aerodynamic_heating paper good review knowledge date transfer object air low high_speed theoretical_experimental information heattransfer_coefficient flat_plate shock_wave stagnation_point blunt_body revolution laminar_turbulent boundary_layer convenient flat_plate heattransfer_coefficient effect surface supply stream turbulence transition,cran
2074,survey language system information_retrieval,cacm
2075,complement machine ibm familiar generator context type complement arithmetic ibm series different sequence relationship sequence simply conventional approach yet period latter loss desirable easily sequence absolute value also period less sequence related previously criterion,cacm
2076,comparison single access point document subject_index index collection document field chemistry index keywords single access point document subject_index index graduate chemistry student question search result term search time difference search result multiple access point document single access point document subject_index search time significantly well subject_index question,cisi
2077,cell eye normal lens normal hour injection rat day age week position nucleus number nucleus control hour count equal frequency diagram nucleus experimental period peak hour distance cell front nuclear successive shift towards area longer experimental period shift peak animal result best effect time cell generation appendix eye lens,med
2078,short cylindrical_shell short cylindrical_shell principle minimum total potential short cylindrical_shell classical shell theory buckling effect deflection circumferential direction partial_differential equation equilibrium set ordinary_differential equation energy solution approximation equivalent circular_cylinder solution graph significant cylinder axis ratio maximum increase significantly axis ratio,cran
2079,file structure online catalog title description file_organization design online catalog suitable automation library book method allows rapid search index catalog file storage material form allows considerable reduction storage cost,cisi
2080,uniform simple procedure uniform construct basis algorithm minimal storage computation permit easy,cacm
2081,investigation edge flap various chord location investigation edge flap various chord location investigation n c wind_tunnel small different flap object data characteristic airplane flap affected variation flap location chord edge investigation force test test downwash survey result lift_drag characteristic airplane flap force_moment pressure_distribution flap section downwash characteristic flap combination increase distance flap edge lift airplane moment ratio airplane increase flap primarily function relatively independent location airplane attitude location flap center pressure percentage axis practically constant airplane attitude chord location flap coefficient varied power great square regard moment flap efficient increase lift flap affected magnitude distribution pressure entire profile low angle_attack effect flap increase pressure high angle_attack increase pressure downwash survey plane chord line effective chord moment airplane flap,cran
2082,formal system information_retrieval file file structure concept index file structure record retrieval frequently file structure file file file algorithm structure,cacm
