,Text,Label
1559,oil ecuador export venezuela supply ecuador yet amount crude_oil export commitment seriously affected last_week earthquake energy_mine hernandez_grisanti detail deal crude_oil loan agreement state oil company_petroleos pdvsa ecuador cepe oil export month earthquake pipeline oil account cent export income hernandez reporter result talk energy_minister last_night volume ecuador opec_quota affect venezuela august produce quota sell additional amount ecuador elaborate quota arrangement ecuador opec telex venezuela lending certain amount many day venezuela opec_output quota currently barrel_day ecuador set bpd reuter,crude
1560,eagle inc nd_qtr jan_shr profit ct v profit ct net profit mln v profit rev mln v mln month shr profit ct v loss ct net profit mln v loss rev mln v mln note month increase provision doubtful account mln dlrs share effect issuance mln share exchange outstanding series share reuter,earn
1561,britain call japan increase import britain today japan increase foreign import risk rise protectionism harm bring trading nation british trade industry secretary paul channon japan report japanese government advisory body december faster domestic_demand help cut trade_surplus restructure economy strong yen brought problem japan told group japanese businessmen london short_term difficulty japan fundamental reform necessary domestic issue japan import expand soon real risk protectionist particularly u japan massive surplus well action government highly trading nation japan u_k channon substantial growth volume trade japan britain sterling dlrs last_year much direction japanese sterling dlrs reuter,trade
1562,taft_broadcasting reject dlr share buyout offer theta corp,acq
1563,taft_tfb reject dlr shr offer taft co board_director unanimously accept proposal theta corp investor_group dudley_taft decision thing advise financial_advisor goldman_sachs co offer dlrs share inadequate taft board offer fully future company management possible financial restructuring reuter,acq
1564,treasury_secretary baker decline_comment g u_treasury secretary_james baker comment february paris_accord major_industrial nation rate_stability national fitness foundation currency intervention level set paris baker never talk intervention baker also comment view foreign_exchange market reaction accord reuter,money-fx
1565,ecuador ask opec raise export quota ecuador ask opec raise oil export quota barrel_day compensate output due last_week earthquake santos_alvite santos_alvite caracas last_night discus aid plan ecuador country opec additional output related plan discussion venezuela mexico crude quake earlier hernandez_grisanti country supply unspecified part ecuador export commitment santos_alvite told_reporter first cargo barrel weekend supply refinery ecuador also bpd caribbean mexico supply ecuador south_korean market ecuador unable export oil month due extensive damage mile stretch pipeline_jungle oilfield balao reuter,crude
1566,china close second_round offshore_oil bid china second_round bidding foreign firm offshore_oil exploration right china_daily spokesman china national offshore_oil corp china contract foreign firm block river south yellow sea total area km second_round bidding end well far result km south_east output barrel_day well group japanese company spokesman ready enter contract offshore block third contract bound restriction second_round china oil contract agreement company country offshore exploration open foreigner contract oil foreign firm dlrs offshore china reuter,crude
1567,amc freeze due takeover_bid american_motor corp amo management freeze view chrysler_corp c dlr takeover_bid spokesman amc analyst merger virtually certain ahead american_motor director met hour wednesday review takeover_proposal board meeting next several_week chrysler proposal amc first formal statement chrysler proposal monday chrysler number u merger principally desire amc profitable business dealer well new modern car assembly plant ontario mean guaranteed future much amc leaf question many employee industry analyst amc ohio plant worker wisconsin car plant reuter,acq
1568,taiwan foreign good import curb taiwan soon import control foreign item book effort trading_partner especially u great access market taiwan import curb farm industrial_product last_month council development spokesman told_reuters new move balance trade taiwan trading_partner island trade_surplus record u dlrs last_year january taiwan cut import_tariff foreign product import u wine beer hope measure help trade_surplus year especially u spokesman washington taiwan open_market wider way trade_deficit island u dlrs first_month year_earlier period reuter,trade
1569,bangladesh end strike cargo bangladesh port today worker day pay dispute port official ship strike morning work agreement last_night port authority association detail reuter,ship
1570,leigh_pemberton opposes takeover protection rule bank_england favour introduction rule shield company hostile_takeover attempt governor robin leigh_pemberton instead merchant_bank bidding company show restraint responsibility avoid excess recent takeover told regional british industry annual leigh_pemberton also company tie institutional_investor representative institution seat board_director company invest board protection short step shareholder company leigh_pemberton takeover merger important role play economy scale integration efficient market penetration degree success failure takeover experience takeover leigh_pemberton excess takeover activity recent past aim company management action favourable impact share price short_term partly even primarily expense future bid often depend success highly situation share market rise side battle engage aggressive even tactic interest shareholder clear reference recent event city act company individual suggest ready accept full measure responsibility even transaction result exercise careful judgment respect client act activity wind visit elsewhere reuter,acq
1571,japanese purchase u high tech firm commerce_secretary malcolm_baldrige white_house japanese acquisition major u computer u official yesterday official told_reporter baldrige serious concern national_security ground sale schlumberger_ltd slb unit fairchild_semiconductor inc fujitsu_ltd itsu official sale united_state dependent foreign company equipment advanced missile aircraft electronics intelligence gathering u official sale also relation country huge japanese trade_surplus white_house economic_policy council sale week caspar_weinberger position past transfer high_technology foreign government company computer u manufacturer widely world tokyo told u negotiator recently local manufacturer u supercomputer reuter,acq
1572,brazil_seaman threaten mass resignation seaman offer collective resignation rather end day strike management term seaman decision marine ship santos harbour tuesday night seaman vessel work president jose government troop brazil port oil installation tuesday seaman santos brazil main_port leader santos told_reuters seaman port resignation wednesday national_strike headquarters rio_de janeiro seaman offering country main_port strike seaman brazil serious debt_crisis brought sharp deterioration trade_balance country need foreign_exchange shipowner quick seaman harm strike export newspaper shipowner association read illegal seaman respond live present salary pay list available union office basic pay ordinary seaman month various allowance bring total pay month end scale earn month basic pay brought allowance brazil_seaman second bad paid world santos seaman pay increase february price collapse government plan price freeze talk rio_de janeiro wednesday seaman employer seaman pay raise pct less half reuter,ship
1573,renouf pct nzi stake renouf corp ltd pct_stake nzi corp ltd brierley_investment ltd bil mln n_z dlrs renouf director mike statement renouf intention build long_term strategic position nzi clear best_interest nzi brierley_investment renouf built nzi past month sale mln share n_z dlrs share warrant dlrs warrant mln swiss_franc note issue bond franc warrant bearer nzi share annual_report bil held pct_stake nzi nzi mln ordinary_share issue total capital share warrant mln share sale result significant profit place renouf good position recent transaction pursue opportunity nzi share n_z dlrs bil renouf close trading bil executive unavailable_comment reuter,acq
1574,boliden_ab result group loss financial income expense v loss mln crown sale crown v dividend v crown note company year consolidated wholesale investment conglomerate ab reuter,earn
1575,saudi bank face period saudi_arabia commercial_bank reporting decline profit provision set_aside cover burden non loan banker saudi capital need build reserve bad doubtful debt start decline little year kingdom still sluggish economy legal problem traditional lending operation mean earnings remain vulnerable senior bank credit officer work largely term bad loan provision bank still face difficulty money sudden decline saudi_arabia corporate sector number debt heavy toll bank profit first result fourth year broad decline cumulative net earnings kingdom bank mln riyal world oil_price kingdom joint_venture bank operate calendar year already profit decline net loss expense provision new small joint_venture united saudi commercial_bank net loss mln riyal less shortfall mln profit provision sharply_high part pct staff cut last_year bank nearly amount set_aside bad doubtful loan mln riyal mln result far show saudi american bank reporting pct fall net profit mln riyal al bank al saudi al saudi french pct mln riyal saudi american pct citicorp_cci n citibank na saudi french pct banque provision sharply arab national_bank net profit pct mln riyal provision mln riyal banker first sign number non loan decline saudi economy bottom willing predict sharp upturn economic activity banker top pct saudi bank close international level provision kingdom large bank national commercial_bank away riyal provision pct_total loan advance private_sector banker bank rival second big saudi bank pct loan advance bank operate year saudi_arabian monetary agency still rule banker comparison profit figure difficult bank still book non interest revenue others conservative practice force major world financial centre banker generally bank joint_venture saudi french arab national_bank rank strong bank saudi british bank pct british bank middle_east relatively low deposit base saudi british profit pct mln riyal account due soon show low figure bank traditionally conservative provision banker prepared saudi bank saudi bank troubled account light also available cheap deposit saudi investment bank bank lend generate profit generally bank liquidity risk fresh non loan bank liberal financial market attempt diversify away traditional lending saudi banking difficult generate fee income new investment_banking product banker operating earnings kingdom good caution new lending amount advance trend day bank ample fund interest free current_account invest saudi customer seek well return money ratio interest bearing account current_account pct today pct customer fund held current_account reuter,earn
1576,guinness challenge mln_stg payment lawyer brewing group challenged mln_stg payment u lawyer controversial takeover maker distiller co_plc attorney lawyer thomas ward member guinness board told court yesterday channel island jersey ward saw payment service last_year stg takeover britain department trade industry takeover guinness former_chairman saunders ward fiduciary_duty payment ward jersey company marketing acquisition jersey court recover defence document ward main negotiator battle distiller rival bidder l group_plc bid successful service mr ward attorney document court payment circumstance reasonable fully reuter,acq
1577,japanese corporate earnings recovery japanese corporate earnings rise pct fiscal first year year increase year partly yen stable exchange_rate research_institute sale industry rise pct year start april research arm security co statement profit fall pct current fiscal_year sale forecast drop pct forecast assumes average rate yen_dollar yen current year corporate effort production cost bear fruit next fiscal_year institute economy also benefit pump government halt price good profit manufacturing industry rise pct next fiscal_year pct fall current year non manufacturing sector profit decline pct pct rise current year reuter,earn
1578,boliden result loss writeoff swedish group boliden_ab forecast return_profitability crown loss massive write company consolidated swedish wholesale investment conglomerate ab year result restructuring_cost write_offs mln crown cost result change direction group mainly annual account company statement boliden company liquid asset crown year end together investment portfolio liquid swedish company result loss board dividend year return_profitability statement swedish process equipment component firm ab majority_stake boliden year plan boliden reuter,earn
1579,report pretax_profit mln_stg plc l pretax_profit mln_stg week january mln_stg previous_year turnover_stg final_dividend p_final p last_year earnings share p_p result broadly line market_expectation share p early trading penny yesterday_close slightly pre announcement opening level profit ordinary activity tax mln_stg previous_year mln u_k large centre trading profit accounting mln_stg mln profit second_large area north_america mln_stg mln north_american profit affected fall value_dollar operation mln_stg trading profit mln mln_stg mln mln_stg mln previous_year extraordinary_item mln debit mln debit previously company spokesman additional provision cost rationalisation plan earlier year north_american operation year ahead company expectation order u_k rest europe statement spokesman forecast acquisition continue sought worldwide move retailing business first statement profit europe year forecast chairman kenneth dixon statement performance business bought last_year u_k side market share trading margin sun pat british concern profit small health food business earnings statement factor currency movement cost company nearly mln_stg sale tax hurt canadian profit operation company strong competition u_k mid east export market reuter,earn
1580,china trade_deficit fall january china trade_deficit january mln dlrs mln january china_daily business weekly custom figure paper export dlrs import reuter,trade
1581,ag z year net mln swiss_franc v mln turnover v dividend bearer v franc_franc v franc_franc participation_certificate v franc cash_flow mln v mln note confirms forecast result january operating_profit mln v mln depreciation mln pct capital_spending mln pct reuter,earn
1582,british_telecom third_quarter pre_tax profit mln_stg v mln,earn
1583,bank_england offer early help money_market bank_england discount_house bill offer help offset large money_market shortage stg adverse factor sale repurchase_agreement market back bill worth mln_stg bank bill official_hand treasury_bill drain mln_stg exchequer_transaction note_circulation rise mln mln respectively target banker_balance mln reuter,money-fx
1584,british_telecom rd_qtr dec shr p v p_p v p month pre_tax profit mln_stg v mln_stg v net profit minority mln v mln mln v mln note company full_name british telecommunication plc l third_quarter turnover_stg v v month operating_profit mln v mln v net interest payable mln v mln mln v mln tax mln v mln mln v mln minority nil v nil mln v nil reuter,earn
1585,plc l year end january shr p v p_div final_div p v p_pretax profit mln_stg v mln net tax mln v mln turnover mln v mln trading profit mln_stg v mln u_k mln v europe mln v mln north_america mln v mln mln v mln mln v mln reuter,earn
1586,glynwed international plc l year shr net basis p v p_div p v p_p v p_pretax profit mln_stg v mln net tax mln v mln extraordinary_item debit mln v debit mln interest payable mln v mln net borrowing mln v mln turnover mln v mln reuter,earn
1587,glynwed see progress glynwed international plc l statement result present indication well confident year progress company result u poor deterioration south_african economy left industry unit loss mln_stg improvement core_business extraordinary_item debit mln_stg closure disposal various business reuter,earn
1588,british_telecom see satisfactory result british telecommunication plc l announce satisfactory result financial year march george jefferson third_quarter statement full year result june financial year pre_tax profit stg previous period jefferson good progress late month customer able maintain call recent strike company engineer statement positive cash_flow mln_stg first_month final quarter due corporation_tax dividend payment earlier company third_quarter pre_tax profit period_december mln_stg mln year_earlier month pre_tax stg british_telecom share last p level late yesterday wake result line market_expectation dealer reuter,earn
1589,next plc l month end january shr p v p_div p v p_pretax profit mln_stg v mln net interest payable mln v stg net tax v mln turnover mln v mln note company issue second interim statement month july pay related dividend early reuter,earn
1590,de pa year dec consolidated attributable net profit mln franc v mln parent_company net profit mln v mln reuter,earn
1591,de forecast profit rise consolidated attributable net profit de pa likely rise least pct year mln franc chairman jerome told_news conference group_turnover rise pct mln year group investment total franc somewhat annual average past_year investment mainly group industry health communication activity sector group joint development club pa club hectare park department eastern central france wholly_subsidiary de carry construction work financial planning development club operator complex financial detail sector investment total mln franc next_year investment communication industry mainly group cable_television activity pct television affiliate recently concession operate television channel france financing requirement mln franc next_year de provide mln win pct share pct national television advertising market total investment group communication sector cable activity mln mln franc next_year mainly year investment cable operation total mln mln year aim subscriber turnover mln franc year mln reuter,earn
1592,mln_stg offer great universal store plc l offer plc company mln_stg ordinary_share penny offer new non_voting ordinary_share stg ordinary new share receive penny share interim_dividend respect year march statement accept offer respect pct share company director family board estimate company manufacture show pretax_profit stg reuter,acq
1593,bond corp international ltd mo dec shr loss h_k cent comparison dividend nil comparison net loss mln dlrs note net extraordinary loss mln dlrs property valuation reserve surplus mln dlrs result trading subsidiary estate group influence bulk property firm bought late_last year land co_ltd hk dlrs company bond corp holding_ltd australia reuter,earn
1594,canada january trade_surplus mln dlrs december mln dlrs surplus,trade
1595,canada january trade_surplus mln dlrs canada trade_surplus mln dlrs january upward mln dlrs surplus december statistic canada december surplus originally mln dlrs january surplus last_year dlrs january export dlrs december january january import dlrs december january reuter,trade
1596,high net gold sale rise gold_mine ltd rise net profit high price increase gold sale ounce ounce development ltd operates australia large gold_mine north earlier net profit mln dlrs mln period month start production sale silver also ounce statement spend mln dlrs mill circuit mill ball mill circuit boost output pct end reuter,earn
1597,gold_mine ltd year shr cent v yr v net mln dlrs v mln turnover mln v mln income mln v shrs mln v note company paid total cent previously quarterly divs v net tax dlrs v interest mln v mln depreciation mln v mln reuter,earn
1598,china close second_round offshore_oil bid china second_round bidding foreign firm offshore_oil exploration right china_daily spokesman china national offshore_oil corp china contract foreign firm block river south yellow sea total area km second_round bidding end well far result km south_east output barrel_day well group japanese company spokesman ready enter contract offshore block third contract bound restriction second_round china oil contract agreement company country offshore exploration open foreigner contract oil foreign firm dlrs offshore china reuter,crude
1599,leigh_pemberton opposes takeover protection rule bank_england favour introduction rule shield company hostile_takeover attempt governor robin leigh_pemberton instead merchant_bank bidding company show restraint responsibility avoid excess recent takeover told regional british industry annual leigh_pemberton also company tie institutional_investor representative institution seat board_director company invest board protection short step shareholder company leigh_pemberton takeover merger important role play economy scale integration efficient market penetration degree success failure takeover experience takeover leigh_pemberton excess takeover activity recent past aim company management action favourable impact share price short_term partly even primarily expense future bid often depend success highly situation share market rise side battle engage aggressive even tactic interest shareholder clear reference recent event city act company individual suggest ready accept full measure responsibility even transaction result exercise careful judgment respect client act activity wind visit elsewhere reuter,acq
1600,ecuador ask opec raise export quota ecuador ask opec raise oil export quota barrel_day compensate output due last_week earthquake santos_alvite santos_alvite caracas last_night discus aid plan ecuador country opec additional output related plan discussion venezuela mexico crude quake earlier hernandez_grisanti country supply unspecified part ecuador export commitment santos_alvite told_reporter first cargo barrel weekend supply refinery ecuador also bpd caribbean mexico supply ecuador south_korean market ecuador unable export oil month due extensive damage mile stretch pipeline_jungle oilfield balao reuter,crude
1601,excellent year ag z hope excellent year pct increase net profit result first_month show company president jacob group net profit mln swiss_franc mln dividend bearer share franc_franc jacob increase profit far company target pct real annual growth possible restructuring measure january also major acquisition possible last_year general director charge economic_affair pct decline group_turnover franc due currency factor pct negative currency influence partially offset growth operation structural change group_turnover coffee business franc turnover sector franc tonnage sector due high price low consumer demand especially france west_germany market share west_germany pct pct largely result acquisition market share france little pct pct group average tax rate pct pct high profit write_offs loss new acquisition increase tax level future tax jumped pct mln franc mln previous_year reuter,earn
1602,taft_tfb reject dlr shr offer taft co board_director unanimously accept buyout_proposal theta corp investor_group dudley_taft decision thing financial_advisor goldman_sachs co offer dlrs share inadequate taft board offer fully future company management possible financial restructuring reuter,acq
1603,treasury_secretary baker decline_comment g u_treasury secretary_james baker comment february paris_accord major_industrial nation rate_stability national fitness foundation currency intervention level set paris baker never talk intervention baker also comment view foreign_exchange market reaction accord reuter,money-fx
1604,inc th_qtr net shr_ct v ct net v sale v year shr_ct v ct net v sale mln v mln reuter,earn
1605,southwest realty year loss shr loss ct v profit dlrs net loss v profit note cash_flow dlrs ct shr v dlrs ct shr reuter,earn
1606,southwest realty liquidity problem southwest realty ltd debt service payment rental operation payment probably severely liquidity restrict ability maintain quality property company today loss dlrs profit dlrs southwest addition monthly debt service payment dlr loan houston property due april southwest commitment interest_rate extend houston loan year accepted talk underway lender houston property partial debt service moratorium cut cash deficit level loan involve bankruptcy litigation specific property involve suspension_interest principal payment lender southwest attempt restructure debt property southwest houston property pct current value equity december dlrs share dlrs year company success talk operating result property become subject similar negotiation additional property pct current value equity year end southwest reuter,earn
1607,h holmes co_ltd set_payout qtly_div ct v ct_prior pay_april record_march reuter,earn
1608,evans repurchase share evans inc common_share mill corp principal peter dlrs share purchase_price dlrs mill currently evans merchandise evans mln share outstanding company also held pat industry_inc mln dlrs cash note financing partly bank borrowing subject_approval evans board pat shareholder pat import apparel far_east apparel well year november pat dlrs pretax sale mln dlrs reuter,acq
1609,baird baird corp massachusetts state court county mark_iv industry_inc iv purchase baird stock mark_iv massachusetts anti_takeover company mark_iv currently least pct baird stock attempt baird baird u_district court boston mark_iv application prevent enforcement massachusetts takeover law reuter,acq
1610,dudley_taft narragansett_capital pursue taft_broadcasting bid,acq
1611,general mining union corp ltd j year net shr_ct v final_div ct v v pre_tax mln rand v mln net mln v mln tax mln v mln shareholder mln v mln reuter,earn
1612,dudley_taft pursue taft broadcast bid taft_broadcasting co vice_chairman dudley_taft narragansett_capital inc intend pursue effort taft_broadcasting rejection yesterday dlr share offer taft_broadcasting board dudley_taft joint_statement intend achieve acquisition talk taft_broadcasting confident taft_broadcasting board conclude resolution company current situation best_interest party taft board conclude offer fair taft shareholder taft_broadcasting yesterday however financial_advisor goldman_sachs co found offer inadequate reuter,acq
1613,harper group th_qtr net shr_ct v ct net v rev mln v mln avg_shrs v year oper_shr ct v ct oper_net v rev mln v mln avg_shrs v note year net_excludes dlr loss operation share stock_split reuter,earn
1614,canada leader fail set pact free_trade prime_minister held frank discussion canadian province premier pace free_trade talk united_state issue provincial remains reporter nearly hour meeting premier mulroney discussion held june september discus role province new trade deal progress talk state nearly year_ago reasonable progress talk mulroney alberta premier thing quickly talk mulroney progressive conservative government concern protectionist_sentiment u barrier world_large trading partnership province play major role new trading arrangement provincial leader lack progress formula view thing right question agreement ontario premier david highly critical talk past premier agreement likely emerge consensus need hard fast formula canada prepared concession united_state financial_service order area agriculture canadian report government source country close trade deal involve border tariff many non next_year draft accord premier june meeting document congress october tight time ontario last_night moment tough reuter,trade
1615,corp th_qtr shr profit ct v loss ct net profit v loss rev v year shr profit ct v loss ct net profit v loss rev mln v reuter,earn
1616,first union acquisition advance first union corp shareholder first north port bancorp fla merger first union dlrs share dlrs company acquisition still subject_regulatory approval second_quarter reuter,acq
1617,reverse_split system inc reverse_stock split least report second_quarter profit loss last_year stock consolidation something president told_reuters interview private_placement recently brought number outstanding share mln mln share july fiscal yearend company always penny stock sand plan time listing montreal stock exchange company report profit pct dlrs sale mln dlrs second_quarter january result third_quarter second last_year sand dlrs revenue dlrs second_quarter first_quarter sand hope break_even current fiscal_year company back sale forecast mln dlrs mln dlrs december rapid appreciation japanese yen u canadian dollar last_year sand loss mln dlrs ct share sale mln dlrs first fiscal quarter year company dlrs ct share sale dlrs company post well result year due several factor last_year big problem buying product japanese yen product u dollar result show second_quarter trademark computer accessory disk_drive solid state memory enhancement device printer ltd hit japan sand affiliate detroit st system inc software large computer handle large share application also new product intelligence computer language use major corporation company also cost staff switch profit plan sale staff instead commission sand plan market laser printer fourth fiscal quarter reuter,earn
1618,venture inc merger_agreement venture inc letter_intent inc mln common_share investment company merger company mln share outstanding year january dlrs pretax revenue mln dlrs reuter,acq
1619,borg_warner sell industrial_product business mln dlrs,acq
1620,qintex extends princeville offer qintex america ltd offer dlrs share mln corp share today yesterday yesterday qintex mln princeville share response offer qintex offer princeville comply federal law ownership u airline non u citizen term condition letter_credit bank guarantee previously_acquisition agreement reuter,acq
1621,network video inc rd_qtr feb end shr_ct v ct net v rev v avg_shrs v mths_shr ct v ct net v rev v avg_shrs v note corrects figure march item reuter,earn
1622,banker oppose taiwan currency control taiwan currency control today banker move prevent speculation taiwan_dollar u currency control require large taiwan commercial transaction rather currency speculation banker control panic reaction pressure washington faster appreciation taiwan currency u dollar export united_state mln dlrs export shipping insurance bank lending need government approval dlrs source reuter,money-fx
1623,taiwan import curb good taiwan import control foreign good government spokesman today move great access taiwan market overseas trading_partner especially united_state official council development told_reuters import curb foreign good book soon taiwan ease curb industrial_product last_month official move balance trade taiwan united_state trading_partner taiwan trade_surplus record dlrs last_year reuter,trade
1624,japan firm iran term contract japanese company renew term contract lift iranian crude_oil spot_price remain considerably low opec official level industry_source cargo mideast dubai yesterday dlrs barrel official price dlrs japanese company term contract iranian crude_oil second_quarter source source japanese company total barrel_day bpd iranian crude term contract firm lift second_quarter bpd move iran offer discount cargo april likelihood discount largely level spot_price spot_price dubai dlrs probably iranian crude official price intend put pressure buyer little incentive renew contract lift oil official opec price spot_price grade considerably low oil trader spot_price move high problem opec crude purchase official price qatar storage crude_oil buyer official price march problem likely april country surplus trader iraq opec december production agreement price oil analyst opec group output close first_half ceiling mln bpd supply_demand end second_quarter also opec official price structure reference price dlrs spot_price fluctuation limited dlrs range dubai dlrs range north_sea brent moment lot pressure opec particularly qatar hold problem trust ability nigerian oil_minister opec president_rilwanu lukman told_news conference yesterday nigeria member_country opec remain december agreement various quota official price opec consumer drawn heavily stock crude_oil product level well time last_year consumer soon return market search crude european u market look well opec quite lucky,crude
1625,vote pct stock_dividend corp board pct stock_dividend payable_record march company annual_meeting wednesday shareholder proposal increase common_share mln mln company currently mln share outstanding reuter,earn
1626,seal inc st_qtr jan_net shr_ct v ct net v sale v reuter,earn
1627,dow_chemical co dow regular_dividend qtly_div ct v ct_prior pay_april record_march reuter,earn
1628,delay defensive right offering system inc plan distribute dividend common_stock purchase_right shareholder_record march delayed completion necessary regulatory_approval reuter,earn
1629,new joint unit firm inc senior_management unit borg_warner corp bor form new company borg_warner industrial_product group mln dlrs borg_warner industrial_product sale mln dlrs division provide transfer control equipment system service worldwide new company employee long beach calif company peter vice_president borg_warner corp president industrial_product division become president_chief executive_officer new company private investment_firm third buyout divestiture december reuter,acq
1630,u health inc nd_qtr jan_net shr_ct v ct net v rev mln v mln st_half shr_ct v ct net v rev mln v mln reuter,earn
1631,k_mart corp th_qtr shr dlrs v ct,earn
1632,environmental system co st_qtr jan_shr ct v ct net v rev mln v mln note share dividend reuter,earn
1633,general mining j caution profit general mining union corp ltd chairman key profit rise year rand stay current_level u cent well repeat last_year result rand stay depressed key level dividend however affected outlook general mining earlier share earnings pct ct reuter,earn
1634,co set_payout qtrly_div ct v ct pay_record april reuter,earn
1635,inc nd_qtr end_jan net shr_ct v ct net v rev v mths_shr ct v ct net v rev mln v mln reuter,earn
1636,borg_warner bor sell unit mln dlrs borg_warner corp sell industrial_product group inc senior_management group mln dlrs new_york private investment_firm management_buyout transaction december borg_warner industrial_product group long beach california sale mln dlrs employ staff business include standard custom pump seal petroleum industry advanced control aerospace defense industry sale part borg_warner restructuring sale subject_approval borg_warner director reuter,acq
1637,agrees takeover_bid precious_metal inc investment management service inc principle takeover_bid special share series ii warrant subject_regulatory approval completion definitive investment current manager owner common_share also sell common management agreement company takeover_bid successful price special share takeover_bid pct net asset value special share time bid dlrs series ii warrant company takeover_bid conditional least pct special share pct series ii warrant number special share warrant time bid investment company currently slightly less pct special share reuter,acq
1638,k_mart corp km th_qtr jan_net shr dlrs v ct net v rev v avg_shrs v year shr dlrs v dlrs net v rev v avg_shrs v note late year earnings_include loss period mln dlrs ct share premium paid early call mln dlr pct year debenture earnings_include gain operation mln dlrs ct share v loss mln dlrs dlrs share quarter gain mln dlrs ct share v gain mln dlrs dlrs share year reuter,earn
1639,ltd raise_payout qtly_div ct v ct_prior pay_april record_march reuter,earn
1640,international american home set acquisition international american home inc diversified group ltd dlrs paid pct cash pct international american common_stock day trading average prior closing_price diversified mln dlrs pro_forma pre_tax earnings adjustment certain diversified developer single family housing atlanta market revenue mln dlrs acquisition_subject international american financing reuter,acq
1641,precision inc par rd_qtr jan_net oper_shr ct v ct oper_net v sale v avg_shrs v mths_oper shr_ct v ct oper_net v sale mln v mln avg_shrs v note_current year net period_excludes dlr gain retirement note backlog mln v mln start fiscal_year reuter,earn
1642,guardian national insurance_co ltd j year shr_ct v ct final_div ct v ct v pre_tax mln rand v mln net mln v mln tax mln v mln gross premium mln v mln net premium mln v mln underwriting loss mln v loss mln div pay_april register march note period year december reuter,earn
1643,corp st_qtr jan_net shr_ct v ct net v rev v avg_shrs v note net tax_credit dlrs v dlrs reuter,earn
1644,enterprise_inc year jan_net shr_ct v ct qtly_div ct v ct_prior net v sale mln v mln note dividend pay_april record_april reuter,earn
1645,k_mart km record net point k_mart corp record fiscal net earnings mln dlrs rise mln dlrs year_ago marked major point world second big retailer k_mart earnings rise fourth_quarter january mln dlrs mln dlrs expense control year_ago k_mart charge mln dlrs operation earnings retail operation quarter mln dlrs dlrs share mln dlrs dlrs year_ago k_mart chairman success program well strong pct increase income operation income_tax dlrs first time k_mart corp sale fiscal_year record dlrs pct rise dlrs prior year k_mart account operation comparable store sale pct sale growth great consumer acceptance k_mart apparel merchandise marked increase merchandise sale contribution specialty retailing operation k_mart fourth_quarter pre_tax income operation mln dlrs pct gain mln dlrs last_year sale period pct dlrs dlrs comparable store sale pct k_mart effective tax rate pct pct general administrative expense pct sale pct performance mark major point k_mart statement year immediately prior look store structure company k_mart dollar store point sale system merchandise large specialty retailer business long_term debt pay temporary price form slow earnings_growth low rating investment community however fourth_quarter performance approach correct long_term k_mart chairman reuter,earn
1646,invest corp chemical inc japan share common_stock pct_stake mln dlrs dlrs share company also share result research_development activity disc technology inc disc technology focus development new direct read write disc advanced disc wholly_subsidiary inc art manufacturing compact disc cd laser read agreement annual sale dlrs representative sit board_director reuter,acq
1647,circuit city store inc set_quarterly qtly_div ct v ct_prior pay_april record_march reuter,earn
1648,american_saving share american_saving loan_association florida international holding inc purchase new share american_saving mln dlrs board accepted offer already share pct american_saving american_saving purchase resolve previously american_saving federal_home loan bank atlanta replacement capital american_saving repurchase common_share january former_chairman l warner completion_transaction pct ownership american_saving american_saving also talk chairman executive committee broad chairman morris broad purchase american_saving share well dlrs agreement american_saving company offer new share purchase common_stock person entity previously salomon inc sb evaluate alternative enhance shareholder value possible sale american_saving still actively reuter,acq
1649,merrill_lynch mer canada mull buying broker merrill_lynch canada inc wholly merrill_lynch co canadian security company result federal provincial government move lift investment dealer ownership restriction june report number people merrill_lynch canada deputy chairman e scott told toronto star something merrill_lynch canada spokesman_comment newspaper report scott investment dealer merrill_lynch canada toronto star unidentified industry_source serious discussion already held ltd chairman jack lawrence told newspaper investment dealer alternative discussion broker possible merger industry deregulation investment industry_source told_reuters look merger acquisition businessman look industry_source federal provincial government regulation place june bank trust company foreign company investment dealer security subsidiary reuter,acq
1650,american aggregate stock consolidated gold field plc arc america corp subsidiary american aggregate corp share pct outstanding result tender_offer february soon arc america american aggregate company share right_receive dlrs share reuter,acq
1651,capital magazine capital corp high_technology magazine group boston term magazine information technology impact business circulation large kind world company reuter,acq
1652,trade_deficit narrow february trade_deficit rupee provisional february final january_february federal bureau statistic figure_show export rupee provisional february final january_february import rupee provisional february final january_february reuter,trade
1653,north_america inc th_qtr shr_ct v ct net v rev v avg_shrs v year oper_shr ct v ct oper_net v rev mln v avg_shrs v note year net_excludes dlr tax_credit corrects march item exclude tax_credit reuter,earn
1654,co set_quarterly qtly_div ct v ct_prior pay_record april reuter,earn
1655,bancorp raise_quarterly qtly_div ct v ct_prior pay_april record_march reuter,earn
1656,inc set_payout div_ct v ct_prior pay_april record_march reuter,earn
